Primary_Key,Reported_Date,Reported_Time,Reported_By_ID,DPCI,Package_Condition,Area_Found,Quantity
1781,1/19/2023,13:32:30,EmployeeID_086,038-02-1669,PackageCondition_5,AroundFound_1,1
1782,1/19/2023,16:29:18,EmployeeID_196,038-78-7212,PackageCondition_1,AroundFound_1,1
1783,1/19/2023,16:46:36,EmployeeID_086,229-78-7225,PackageCondition_4,AroundFound_1,1
1784,1/19/2023,18:35:12,EmployeeID_098,038-29-9161,PackageCondition_4,AroundFound_1,1
1785,1/19/2023,19:08:29,EmployeeID_220,038-43-1649,PackageCondition_3,AroundFound_1,1
1786,1/19/2023,19:13:46,EmployeeID_147,282-78-3457,PackageCondition_2,AroundFound_4,1
1787,1/19/2023,19:13:59,EmployeeID_147,155-54-5857,PackageCondition_2,AroundFound_4,1
1788,1/19/2023,21:48:57,EmployeeID_220,038-02-7820,PackageCondition_3,AroundFound_1,1
1789,1/18/2023,10:21:18,EmployeeID_111,251-29-8187,PackageCondition_1,AroundFound_1,1
1790,1/18/2023,10:21:35,EmployeeID_111,038-02-9155,PackageCondition_1,AroundFound_1,1
1791,1/18/2023,12:36:42,EmployeeID_209,176-38-8028,PackageCondition_1,AroundFound_1,1
1792,1/18/2023,13:47:58,EmployeeID_116,177-20-3900,PackageCondition_2,AroundFound_1,1
1793,1/18/2023,16:13:14,EmployeeID_209,132-20-7219,PackageCondition_1,AroundFound_1,1
1794,1/18/2023,21:08:38,EmployeeID_147,149-78-2291,PackageCondition_2,AroundFound_4,1
1795,1/18/2023,21:15:14,EmployeeID_067,038-52-7291,PackageCondition_1,AroundFound_1,1
1796,1/18/2023,21:15:34,EmployeeID_067,038-41-2587,PackageCondition_1,AroundFound_1,1
1797,1/17/2023,11:24:58,EmployeeID_086,141-41-0734,PackageCondition_4,AroundFound_1,1
1798,1/17/2023,11:49:38,EmployeeID_196,038-30-6740,PackageCondition_1,AroundFound_1,1
1799,1/17/2023,15:05:54,EmployeeID_060,097-30-7491,PackageCondition_3,AroundFound_1,1
1800,1/17/2023,20:46:46,EmployeeID_147,238-10-6142,PackageCondition_2,AroundFound_4,1
1801,1/16/2023,9:56:10,EmployeeID_220,147-75-2446,PackageCondition_4,AroundFound_1,1
1802,1/16/2023,10:02:03,EmployeeID_196,147-75-3910,PackageCondition_4,AroundFound_3,1
1803,1/16/2023,10:13:36,EmployeeID_220,281-10-9129,PackageCondition_4,AroundFound_1,1
1804,1/16/2023,10:14:21,EmployeeID_220,281-10-8536,PackageCondition_4,AroundFound_1,1
1805,1/16/2023,10:15:08,EmployeeID_220,281-10-7837,PackageCondition_4,AroundFound_1,1
1806,1/16/2023,10:16:33,EmployeeID_220,199-05-5894,PackageCondition_3,AroundFound_1,1
1807,1/16/2023,10:16:49,EmployeeID_220,122-38-0808,PackageCondition_2,AroundFound_1,1
1808,1/16/2023,10:17:05,EmployeeID_220,147-20-6649,PackageCondition_2,AroundFound_1,1
1809,1/16/2023,10:19:39,EmployeeID_220,147-41-6634,PackageCondition_3,AroundFound_1,1
1810,1/16/2023,10:20:18,EmployeeID_196,147-75-7481,PackageCondition_1,AroundFound_3,1
1811,1/16/2023,10:20:39,EmployeeID_196,038-02-3623,PackageCondition_1,AroundFound_3,1
1812,1/16/2023,10:47:06,EmployeeID_214,042-76-3194,PackageCondition_3,AroundFound_1,1
1813,1/16/2023,10:50:21,EmployeeID_220,147-20-6649,PackageCondition_2,AroundFound_1,1
1814,1/16/2023,11:59:59,EmployeeID_161,229-33-4991,PackageCondition_1,AroundFound_5,1
1815,1/16/2023,12:00:16,EmployeeID_161,132-20-0859,PackageCondition_1,AroundFound_5,1
1816,1/16/2023,12:54:18,EmployeeID_149,055-43-8700,PackageCondition_1,AroundFound_1,1
1817,1/16/2023,14:36:09,EmployeeID_220,147-43-6345,PackageCondition_3,AroundFound_1,1
1818,1/16/2023,17:03:23,EmployeeID_116,042-41-7546,PackageCondition_2,AroundFound_1,1
1819,1/16/2023,18:18:32,EmployeeID_198,229-78-1964,PackageCondition_3,AroundFound_1,1
1820,1/16/2023,19:33:04,EmployeeID_098,096-54-0939,PackageCondition_1,AroundFound_1,1
1821,1/16/2023,19:42:43,EmployeeID_094,096-54-0939,PackageCondition_3,AroundFound_1,1
1822,1/16/2023,21:22:14,EmployeeID_092,115-10-8574,PackageCondition_1,AroundFound_1,1
1823,1/15/2023,10:40:50,EmployeeID_196,132-20-6494,PackageCondition_1,AroundFound_1,1
1824,1/15/2023,12:47:35,EmployeeID_178,268-16-0987,PackageCondition_1,AroundFound_3,1
1825,1/15/2023,13:01:36,EmployeeID_086,097-30-1039,PackageCondition_5,AroundFound_1,1
1826,1/15/2023,13:23:07,EmployeeID_220,208-10-1179,PackageCondition_2,AroundFound_4,1
1827,1/15/2023,14:40:20,,192-54-5881,PackageCondition_3,AroundFound_5,1
1828,1/15/2023,16:28:52,EmployeeID_209,268-76-7741,PackageCondition_1,AroundFound_1,1
1829,1/15/2023,17:36:57,EmployeeID_124,096-38-9453,PackageCondition_1,AroundFound_1,1
1830,1/15/2023,20:05:00,EmployeeID_111,202-09-7225,PackageCondition_1,AroundFound_1,1
1831,1/14/2023,9:35:16,EmployeeID_037,038-33-3082,PackageCondition_1,AroundFound_1,1
1832,1/14/2023,15:36:12,EmployeeID_220,038-02-7328,PackageCondition_3,AroundFound_1,1
1833,1/14/2023,15:56:08,EmployeeID_147,037-76-5088,PackageCondition_2,AroundFound_4,1
1834,1/14/2023,15:56:20,EmployeeID_147,268-76-7553,PackageCondition_2,AroundFound_4,1
1835,1/14/2023,15:56:43,EmployeeID_147,268-76-6441,PackageCondition_2,AroundFound_4,1
1836,1/14/2023,15:56:56,EmployeeID_147,199-43-4196,PackageCondition_2,AroundFound_4,1
1837,1/14/2023,16:28:04,EmployeeID_111,163-20-1315,PackageCondition_1,AroundFound_1,1
1838,1/14/2023,18:24:36,EmployeeID_153,229-33-7001,PackageCondition_1,AroundFound_1,1
1839,1/14/2023,20:10:01,EmployeeID_111,202-05-3962,PackageCondition_1,AroundFound_1,1
1840,1/13/2023,12:18:03,EmployeeID_198,229-78-1964,PackageCondition_3,AroundFound_1,1
1841,1/13/2023,21:55:06,EmployeeID_147,238-10-7482,PackageCondition_2,AroundFound_4,1
1842,1/12/2023,11:37:42,EmployeeID_196,229-52-5651,PackageCondition_1,AroundFound_1,1
1843,1/12/2023,11:54:43,EmployeeID_196,038-33-7885,PackageCondition_1,AroundFound_1,1
1844,1/12/2023,13:04:47,EmployeeID_060,097-30-4115,PackageCondition_3,AroundFound_1,1
1845,1/12/2023,16:34:22,EmployeeID_178,159-48-6391,PackageCondition_1,AroundFound_3,1
1846,1/12/2023,18:52:30,EmployeeID_196,038-52-1627,PackageCondition_1,AroundFound_1,1
1847,1/11/2023,9:08:00,,192-33-7211,PackageCondition_3,AroundFound_5,1
1848,1/11/2023,21:21:41,EmployeeID_067,268-76-5543,PackageCondition_1,AroundFound_1,1
1849,1/11/2023,21:21:57,EmployeeID_067,268-76-5543,PackageCondition_1,AroundFound_1,1
1850,1/11/2023,21:22:24,EmployeeID_067,097-30-9316,PackageCondition_1,AroundFound_1,1
1851,1/11/2023,21:27:05,EmployeeID_116,075-20-2068,PackageCondition_2,AroundFound_1,1
1852,1/11/2023,21:27:25,EmployeeID_116,075-20-2002,PackageCondition_2,AroundFound_1,1
1853,1/10/2023,11:22:58,EmployeeID_116,258-05-5938,PackageCondition_2,AroundFound_4,1
1854,1/10/2023,11:39:19,EmployeeID_196,132-20-3480,PackageCondition_4,AroundFound_1,1
1855,1/10/2023,19:18:48,EmployeeID_067,229-78-7225,PackageCondition_1,AroundFound_1,1
1856,1/9/2023,10:04:54,EmployeeID_196,149-30-1591,PackageCondition_2,AroundFound_3,1
1857,1/9/2023,10:05:06,EmployeeID_196,149-54-8018,PackageCondition_2,AroundFound_3,1
1858,1/9/2023,10:41:36,EmployeeID_161,038-02-3970,PackageCondition_1,AroundFound_5,1
1859,1/9/2023,12:37:19,EmployeeID_213,229-33-0097,PackageCondition_1,AroundFound_1,1
1860,1/9/2023,12:37:52,EmployeeID_213,229-33-1843,PackageCondition_1,AroundFound_1,1
1861,1/9/2023,13:57:47,EmployeeID_116,208-34-0800,PackageCondition_2,AroundFound_4,1
1862,1/9/2023,14:23:11,EmployeeID_116,164-75-6258,PackageCondition_2,AroundFound_1,1
1863,1/8/2023,10:11:06,,254-30-5809,PackageCondition_3,AroundFound_5,1
1864,1/8/2023,11:12:12,EmployeeID_187,042-33-0984,PackageCondition_1,AroundFound_1,1
1865,1/8/2023,11:12:28,EmployeeID_187,042-33-0984,PackageCondition_1,AroundFound_1,1
1866,1/8/2023,11:12:45,EmployeeID_187,025-75-5806,PackageCondition_1,AroundFound_1,1
1867,1/8/2023,11:17:36,EmployeeID_196,132-05-5204,PackageCondition_1,AroundFound_1,1
1868,1/8/2023,11:28:08,,038-52-9487,PackageCondition_4,AroundFound_5,1
1869,1/8/2023,11:48:03,,254-30-6822,PackageCondition_3,AroundFound_5,1
1870,1/8/2023,14:06:14,EmployeeID_196,031-38-0805,PackageCondition_2,AroundFound_1,1
1871,1/8/2023,14:09:17,EmployeeID_196,176-76-8412,PackageCondition_2,AroundFound_1,1
1872,1/8/2023,14:09:32,EmployeeID_196,176-78-8572,PackageCondition_2,AroundFound_1,1
1873,1/8/2023,14:44:26,EmployeeID_147,300-41-8507,PackageCondition_2,AroundFound_4,1
1874,1/8/2023,14:44:37,EmployeeID_147,282-33-7586,PackageCondition_2,AroundFound_4,1
1875,1/8/2023,14:44:46,EmployeeID_147,122-41-0295,PackageCondition_2,AroundFound_4,1
1876,1/8/2023,14:44:58,EmployeeID_147,164-29-8592,PackageCondition_2,AroundFound_4,1
1877,1/8/2023,14:45:08,EmployeeID_147,122-41-3842,PackageCondition_2,AroundFound_4,1
1878,1/8/2023,14:45:20,EmployeeID_147,122-41-0951,PackageCondition_2,AroundFound_4,1
1879,1/8/2023,14:45:29,EmployeeID_147,127-54-4107,PackageCondition_2,AroundFound_4,1
1880,1/8/2023,14:45:40,EmployeeID_147,127-54-7588,PackageCondition_2,AroundFound_4,1
1881,1/8/2023,14:45:50,EmployeeID_147,127-54-8232,PackageCondition_2,AroundFound_4,1
1882,1/7/2023,17:02:08,EmployeeID_147,284-44-1641,PackageCondition_2,AroundFound_4,1
1883,1/5/2023,11:20:40,EmployeeID_196,132-78-2346,PackageCondition_1,AroundFound_1,1
1884,1/5/2023,12:11:21,EmployeeID_196,038-48-0599,PackageCondition_1,AroundFound_1,1
1885,1/5/2023,15:51:19,EmployeeID_036,038-52-8898,PackageCondition_3,AroundFound_1,1
1886,1/5/2023,16:53:00,EmployeeID_178,097-30-2819,PackageCondition_1,AroundFound_3,1
1887,1/5/2023,16:53:23,EmployeeID_178,097-30-0947,PackageCondition_1,AroundFound_3,1
1888,1/5/2023,17:01:16,EmployeeID_196,038-29-2815,PackageCondition_2,AroundFound_1,1
1889,1/5/2023,17:07:12,EmployeeID_196,038-29-2815,PackageCondition_5,AroundFound_1,1
1890,1/5/2023,17:07:36,EmployeeID_196,038-29-2815,PackageCondition_5,AroundFound_1,1
1891,1/5/2023,17:54:26,EmployeeID_178,097-30-6178,PackageCondition_1,AroundFound_3,1
1892,1/5/2023,20:04:41,EmployeeID_220,284-16-9675,PackageCondition_2,AroundFound_1,1
1893,1/5/2023,20:11:59,EmployeeID_220,181-75-5532,PackageCondition_2,AroundFound_1,1
1894,1/5/2023,20:12:17,EmployeeID_220,181-75-5532,PackageCondition_2,AroundFound_1,1
1895,1/5/2023,20:12:32,EmployeeID_220,284-16-7001,PackageCondition_2,AroundFound_1,1
1896,1/4/2023,9:57:40,EmployeeID_116,229-78-3881,PackageCondition_1,AroundFound_1,1
1897,1/4/2023,12:26:59,EmployeeID_213,229-78-3868,PackageCondition_1,AroundFound_1,1
1898,1/4/2023,12:29:42,EmployeeID_213,229-78-3868,PackageCondition_1,AroundFound_1,1
1899,1/4/2023,12:30:01,EmployeeID_213,229-78-3868,PackageCondition_1,AroundFound_1,1
1900,1/4/2023,13:55:14,EmployeeID_092,192-10-7891,PackageCondition_4,AroundFound_6,1
1901,1/4/2023,15:14:03,EmployeeID_209,281-75-3144,PackageCondition_1,AroundFound_1,1
1902,1/4/2023,15:14:17,EmployeeID_209,254-03-7380,PackageCondition_1,AroundFound_7,1
1903,1/4/2023,15:14:29,EmployeeID_209,162-05-7336,PackageCondition_4,AroundFound_1,1
1904,1/4/2023,15:14:38,EmployeeID_209,138-38-1555,PackageCondition_1,AroundFound_1,1
1905,1/4/2023,16:54:08,EmployeeID_116,164-29-9121,PackageCondition_2,AroundFound_4,1
1906,1/3/2023,9:11:52,EmployeeID_187,025-30-1685,PackageCondition_1,AroundFound_1,1
1907,1/3/2023,14:46:07,EmployeeID_220,229-43-6818,PackageCondition_3,AroundFound_3,1
1908,1/3/2023,16:08:58,EmployeeID_209,041-29-1653,PackageCondition_1,AroundFound_1,1
1909,1/3/2023,16:43:09,EmployeeID_067,163-20-3926,PackageCondition_1,AroundFound_1,1
1910,1/3/2023,16:43:31,EmployeeID_067,038-29-8906,PackageCondition_1,AroundFound_1,1
1911,1/3/2023,16:43:53,EmployeeID_067,159-41-9190,PackageCondition_1,AroundFound_1,1
1912,1/2/2023,7:25:50,EmployeeID_196,182-10-0043,PackageCondition_1,AroundFound_1,1
1913,1/2/2023,7:26:02,EmployeeID_196,182-10-8047,PackageCondition_4,AroundFound_1,1
1914,1/2/2023,7:40:26,EmployeeID_196,038-20-5825,PackageCondition_1,AroundFound_1,1
1915,1/2/2023,13:08:49,EmployeeID_111,268-76-2887,PackageCondition_2,AroundFound_1,1
1916,1/2/2023,15:56:00,EmployeeID_067,229-78-7225,PackageCondition_1,AroundFound_1,1
1917,1/1/2023,13:48:38,EmployeeID_209,241-38-8050,PackageCondition_1,AroundFound_1,1
1918,1/1/2023,18:24:46,EmployeeID_209,038-52-0933,PackageCondition_1,AroundFound_5,1
1919,12/31/2022,8:28:27,,268-43-9943,PackageCondition_4,AroundFound_1,1
1920,12/31/2022,14:46:32,EmployeeID_196,238-52-9163,PackageCondition_2,AroundFound_1,1
1921,12/30/2022,8:49:50,,025-76-3927,PackageCondition_4,AroundFound_5,1
1922,12/30/2022,13:29:01,EmployeeID_161,038-75-7328,PackageCondition_1,AroundFound_5,1
1923,12/30/2022,14:58:45,EmployeeID_116,038-02-2551,PackageCondition_2,AroundFound_1,1
1924,12/30/2022,15:16:59,EmployeeID_116,282-38-8517,PackageCondition_2,AroundFound_6,1
1925,12/30/2022,19:47:42,EmployeeID_153,182-10-0043,PackageCondition_1,AroundFound_1,1
1926,12/30/2022,21:03:27,EmployeeID_153,212-78-8312,PackageCondition_1,AroundFound_1,1
1927,12/30/2022,21:15:09,EmployeeID_067,097-30-4165,PackageCondition_1,AroundFound_1,1
1928,12/30/2022,21:15:28,EmployeeID_067,161-10-1513,PackageCondition_1,AroundFound_1,1
1929,12/30/2022,21:17:04,EmployeeID_067,025-54-7067,PackageCondition_1,AroundFound_1,1
1930,12/30/2022,21:18:53,EmployeeID_067,229-33-7265,PackageCondition_1,AroundFound_1,1
1931,12/29/2022,11:54:31,EmployeeID_196,038-52-2981,PackageCondition_4,AroundFound_1,1
1932,12/29/2022,14:26:25,EmployeeID_082,025-76-5871,PackageCondition_1,AroundFound_1,1
1933,12/29/2022,15:47:11,EmployeeID_209,164-33-1011,PackageCondition_2,AroundFound_1,1
1934,12/29/2022,15:52:05,EmployeeID_209,161-38-5857,PackageCondition_4,AroundFound_1,1
1935,12/29/2022,15:53:22,EmployeeID_209,068-75-2698,PackageCondition_4,AroundFound_1,1
1936,12/29/2022,16:06:54,EmployeeID_116,268-76-6494,PackageCondition_2,AroundFound_1,1
1937,12/29/2022,17:09:30,EmployeeID_196,038-02-1687,PackageCondition_4,AroundFound_1,1
1938,12/29/2022,18:00:56,EmployeeID_147,122-16-6117,PackageCondition_2,AroundFound_1,1
1939,12/29/2022,18:01:06,EmployeeID_147,052-76-8241,PackageCondition_2,AroundFound_1,1
1940,12/29/2022,18:01:17,EmployeeID_147,052-76-5394,PackageCondition_2,AroundFound_1,1
1941,12/29/2022,18:01:25,EmployeeID_147,052-76-3104,PackageCondition_2,AroundFound_1,1
1942,12/29/2022,20:21:04,EmployeeID_067,041-29-1634,PackageCondition_1,AroundFound_1,1
1943,12/29/2022,20:21:38,EmployeeID_067,251-26-6191,PackageCondition_1,AroundFound_1,1
1944,12/29/2022,20:21:59,EmployeeID_067,182-76-6016,PackageCondition_1,AroundFound_1,1
1945,12/29/2022,21:50:12,EmployeeID_147,147-41-9443,PackageCondition_1,AroundFound_1,1
1946,12/29/2022,21:50:25,EmployeeID_147,122-38-8011,PackageCondition_2,AroundFound_3,1
1947,12/28/2022,5:48:59,EmployeeID_047,154-20-5288,PackageCondition_4,AroundFound_1,1
1948,12/28/2022,5:49:12,EmployeeID_047,154-20-8291,PackageCondition_4,AroundFound_1,1
1949,12/28/2022,9:18:45,EmployeeID_072,154-54-1644,PackageCondition_4,AroundFound_1,1
1950,12/28/2022,9:50:06,EmployeeID_187,112-20-6864,PackageCondition_1,AroundFound_1,1
1951,12/28/2022,10:47:19,EmployeeID_187,061-05-7276,PackageCondition_3,AroundFound_1,1
1952,12/28/2022,10:47:46,EmployeeID_187,171-43-1631,PackageCondition_3,AroundFound_1,1
1953,12/28/2022,10:48:13,EmployeeID_187,138-38-1282,PackageCondition_1,AroundFound_1,1
1954,12/28/2022,15:13:45,EmployeeID_043,254-29-9577,PackageCondition_1,AroundFound_1,1
1955,12/28/2022,15:43:26,EmployeeID_060,182-76-1857,PackageCondition_4,AroundFound_1,1
1956,12/28/2022,15:43:41,EmployeeID_060,182-05-0041,PackageCondition_3,AroundFound_1,1
1957,12/28/2022,18:01:27,EmployeeID_147,281-75-8365,PackageCondition_1,AroundFound_1,1
1958,12/28/2022,18:16:47,EmployeeID_177,265-76-3048,PackageCondition_3,AroundFound_1,1
1959,12/28/2022,18:16:59,EmployeeID_177,265-76-3048,PackageCondition_3,AroundFound_1,1
1960,12/28/2022,18:17:10,EmployeeID_177,265-76-3048,PackageCondition_3,AroundFound_1,1
1961,12/28/2022,18:17:31,EmployeeID_177,265-76-3048,PackageCondition_3,AroundFound_1,1
1962,12/28/2022,21:30:38,EmployeeID_143,072-41-9167,PackageCondition_5,AroundFound_1,1
1963,12/27/2022,10:23:32,EmployeeID_111,141-20-8761,PackageCondition_2,AroundFound_1,1
1964,12/27/2022,13:50:36,EmployeeID_116,072-75-5452,PackageCondition_2,AroundFound_1,1
1965,12/27/2022,14:49:43,EmployeeID_177,161-10-9799,PackageCondition_3,AroundFound_1,1
1966,12/27/2022,15:00:49,EmployeeID_147,128-54-5854,PackageCondition_2,AroundFound_2,1
1967,12/27/2022,15:01:01,EmployeeID_147,192-54-9106,PackageCondition_1,AroundFound_2,1
1968,12/27/2022,15:01:13,EmployeeID_147,242-16-3949,PackageCondition_1,AroundFound_2,1
1969,12/27/2022,15:01:26,EmployeeID_147,192-54-9106,PackageCondition_1,AroundFound_2,1
1970,12/27/2022,15:01:41,EmployeeID_147,192-54-9106,PackageCondition_1,AroundFound_2,1
1971,12/27/2022,15:28:07,EmployeeID_178,037-29-4899,PackageCondition_1,AroundFound_1,1
1972,12/27/2022,21:42:22,EmployeeID_030,037-29-6073,PackageCondition_1,AroundFound_1,1
1973,12/26/2022,7:22:26,,132-20-7790,PackageCondition_3,AroundFound_5,1
1974,12/26/2022,10:13:12,EmployeeID_198,216-33-8067,PackageCondition_3,AroundFound_1,1
1975,12/26/2022,10:52:37,EmployeeID_111,268-76-7661,PackageCondition_1,AroundFound_1,1
1976,12/26/2022,10:52:54,EmployeeID_111,268-76-6479,PackageCondition_1,AroundFound_1,1
1977,12/26/2022,10:53:11,EmployeeID_111,268-76-8136,PackageCondition_1,AroundFound_1,1
1978,12/26/2022,11:01:35,EmployeeID_111,268-76-3514,PackageCondition_1,AroundFound_1,1
1979,12/26/2022,11:01:50,EmployeeID_111,268-76-1710,PackageCondition_1,AroundFound_1,1
1980,12/26/2022,11:02:15,EmployeeID_111,268-76-5161,PackageCondition_1,AroundFound_1,1
1981,12/26/2022,14:25:14,EmployeeID_116,034-33-5575,PackageCondition_2,AroundFound_1,1
1982,12/26/2022,14:43:20,EmployeeID_166,097-30-4115,PackageCondition_1,AroundFound_1,1
1983,12/26/2022,16:42:48,EmployeeID_013,132-78-6804,PackageCondition_5,AroundFound_1,1
1984,12/26/2022,16:43:04,EmployeeID_013,038-02-7965,PackageCondition_5,AroundFound_1,1
1985,12/26/2022,17:33:40,EmployeeID_013,038-52-9686,PackageCondition_5,AroundFound_1,1
1986,12/26/2022,17:33:53,EmployeeID_013,038-52-9686,PackageCondition_5,AroundFound_1,1
1987,12/26/2022,18:42:18,EmployeeID_153,265-66-9017,PackageCondition_1,AroundFound_1,1
1988,12/26/2022,21:34:37,EmployeeID_092,046-20-5818,PackageCondition_4,AroundFound_6,1
1989,12/26/2022,21:36:49,EmployeeID_092,046-38-5812,PackageCondition_4,AroundFound_1,1
1990,12/26/2022,21:39:21,EmployeeID_075,242-05-7317,PackageCondition_4,AroundFound_1,1
1991,12/24/2022,9:42:46,EmployeeID_187,192-54-3149,PackageCondition_1,AroundFound_1,1
1992,12/24/2022,9:43:55,EmployeeID_187,046-29-5809,PackageCondition_1,AroundFound_1,1
1993,12/24/2022,9:45:48,EmployeeID_187,115-20-1632,PackageCondition_1,AroundFound_1,1
1994,12/24/2022,14:04:32,EmployeeID_030,212-54-8191,PackageCondition_1,AroundFound_1,1
1995,12/23/2022,8:37:05,,042-20-1613,PackageCondition_3,AroundFound_5,1
1996,12/23/2022,13:53:23,EmployeeID_187,268-76-9299,PackageCondition_1,AroundFound_1,1
1997,12/23/2022,18:01:06,EmployeeID_013,038-52-3167,PackageCondition_5,AroundFound_1,1
1998,12/23/2022,18:01:26,EmployeeID_013,038-52-2600,PackageCondition_5,AroundFound_1,1
1999,12/22/2022,8:07:14,EmployeeID_187,010-20-0135,PackageCondition_4,AroundFound_1,1
2000,12/22/2022,10:46:46,EmployeeID_111,132-30-3200,PackageCondition_1,AroundFound_1,1
2001,12/22/2022,10:51:08,EmployeeID_196,038-02-8281,PackageCondition_1,AroundFound_1,1
2002,12/22/2022,10:51:25,EmployeeID_196,025-76-3953,PackageCondition_1,AroundFound_1,1
2003,12/22/2022,11:21:20,EmployeeID_196,038-43-7510,PackageCondition_1,AroundFound_1,1
2004,12/22/2022,11:27:00,EmployeeID_196,284-16-8727,PackageCondition_2,AroundFound_1,1
2005,12/22/2022,11:27:34,EmployeeID_196,038-18-2834,PackageCondition_1,AroundFound_1,1
2006,12/22/2022,11:30:33,EmployeeID_196,132-20-0369,PackageCondition_1,AroundFound_1,1
2007,12/22/2022,11:34:19,EmployeeID_196,109-76-5065,PackageCondition_2,AroundFound_1,1
2008,12/22/2022,15:37:30,EmployeeID_116,235-33-6922,PackageCondition_2,AroundFound_1,1
2009,12/22/2022,17:27:38,EmployeeID_067,055-41-2840,PackageCondition_1,AroundFound_1,1
2010,12/22/2022,17:27:58,EmployeeID_067,097-30-6136,PackageCondition_1,AroundFound_1,1
2011,12/22/2022,17:49:33,EmployeeID_116,184-76-9494,PackageCondition_2,AroundFound_1,1
2012,12/22/2022,17:56:01,EmployeeID_209,162-05-6630,PackageCondition_1,AroundFound_1,1
2013,12/22/2022,17:56:12,EmployeeID_209,162-05-3906,PackageCondition_1,AroundFound_1,1
2014,12/22/2022,17:56:41,EmployeeID_209,162-48-7322,PackageCondition_1,AroundFound_1,1
2015,12/22/2022,21:07:53,EmployeeID_166,097-30-9102,PackageCondition_1,AroundFound_1,1
2016,12/22/2022,22:41:32,EmployeeID_209,097-10-8210,PackageCondition_4,AroundFound_4,1
2017,12/22/2022,22:41:47,EmployeeID_209,281-30-3932,PackageCondition_4,AroundFound_4,1
2018,12/22/2022,22:41:59,EmployeeID_209,097-30-0765,PackageCondition_4,AroundFound_4,1
2019,12/22/2022,22:42:23,EmployeeID_209,155-41-1188,PackageCondition_2,AroundFound_4,1
2020,12/22/2022,22:42:33,EmployeeID_209,155-41-1105,PackageCondition_2,AroundFound_4,1
2021,12/22/2022,22:42:52,EmployeeID_209,208-10-7386,PackageCondition_2,AroundFound_4,1
2022,12/22/2022,22:43:05,EmployeeID_209,038-43-2368,PackageCondition_1,AroundFound_4,1
2023,12/21/2022,7:33:39,EmployeeID_213,162-05-7320,PackageCondition_1,AroundFound_1,1
2024,12/21/2022,8:33:38,EmployeeID_111,192-10-6435,PackageCondition_3,AroundFound_1,1
2025,12/21/2022,11:45:07,EmployeeID_209,149-78-9450,PackageCondition_2,AroundFound_4,1
2026,12/21/2022,11:51:23,EmployeeID_111,268-76-7231,PackageCondition_2,AroundFound_1,1
2027,12/21/2022,15:47:55,EmployeeID_013,132-05-3949,PackageCondition_5,AroundFound_1,1
2028,12/21/2022,15:48:16,EmployeeID_013,132-05-3949,PackageCondition_5,AroundFound_1,1
2029,12/21/2022,16:51:09,EmployeeID_013,132-78-5888,PackageCondition_5,AroundFound_1,1
2030,12/21/2022,17:46:23,EmployeeID_116,120-48-8987,PackageCondition_2,AroundFound_1,1
2031,12/21/2022,19:12:57,EmployeeID_067,038-29-6005,PackageCondition_1,AroundFound_1,1
2032,12/21/2022,21:27:50,,038-18-4020,PackageCondition_4,AroundFound_1,1
2033,12/20/2022,14:12:24,EmployeeID_196,132-20-1104,PackageCondition_1,AroundFound_1,1
