dpci,void_flag,itm_ent_mthd,count,ovrd_prc_var,reg_rtl,sell_rtl,cf_prc_ovrd_amt,cf_price_dif,Item Price,Override Variance,pvr_adj_amt
052-64-6790, ,S,1,0.2,10,8,2,2,10,0.2,0
052-64-6795,,SCANNED,1,0,10,10,0,0,10,0,0
052-64-6799, ,S,1,0,19,19,0,0,19,0,0
052-64-6817, ,S,1,0,5.89,5.89,0,0,5.89,0,0
052-64-6817, ,S,1,0,5.89,5.89,0,0,5.89,0,0
052-64-6853, ,S,2,0,5.98,5.98,0,0,2.99,0,0
052-64-6884, ,S,2,0,4.8,4.8,0,0,2.4,0,0
052-64-6940, ,S,1,0,23.99,23.99,0,0,23.99,0,0
052-64-6942, ,S,1,0,15,15,0,0,15,0,0
052-64-7012, ,S,1,0,3.49,3.49,0,0,3.49,0,0
052-64-7025, ,S,1,0,2.99,2.99,0,0,2.99,0,0
052-64-7066, ,S,1,0,2,2,0,0,2,0,0
052-64-7066, ,S,2,0,4,4,0,0,2,0,0
052-64-7088, ,S,1,0,20,20,0,0,20,0,0
052-64-7110, ,S,1,0,2.99,2.99,0,0,2.99,0,0
052-64-7133, ,S,1,0,1.5,1.5,0,0,1.5,0,0
052-64-7154, ,S,1,0,3,3,0,0,3,0,0
052-64-7199, ,S,1,0,1.5,1.5,0,0,1.5,0,0
052-64-7204, ,S,1,0,10.5,10.5,0,0,10.5,0,0
052-64-7222, ,S,1,0,1.5,1.5,0,0,1.5,0,0
052-64-7291, ,S,1,0,18.99,18.99,0,0,18.99,0,0
052-64-7353, ,S,1,0,2,2,0,0,2,0,0
052-64-7353, ,S,1,0,2,2,0,0,2,0,0
052-64-7422, ,S,1,0,1.5,1.5,0,0,1.5,0,0
052-64-7487, ,S,1,0,2.1,2.1,0,0,2.1,0,0
052-64-7528, ,S,1,0,2.1,2.1,0,0,2.1,0,0
052-64-7561, ,S,1,0,7.99,7.99,0,0,7.99,0,0
052-64-7567, ,S,1,0,8,8,0,0,8,0,0
052-64-7571, ,S,1,0,5,5,0,0,5,0,0
054-07-0426, ,S,1,0,10.99,10.99,0,0,10.99,0,0
054-07-0433,,SCANNED,1,0,10.99,10.99,0,0,10.99,0,0
054-07-1230, ,S,1,0,17.99,17.99,0,0,17.99,0,0
054-07-2038, ,S,1,0,16.99,16.99,0,0,16.99,0,0
054-07-2038, ,S,1,0,16.99,16.99,0,0,16.99,0,0
054-07-2038, ,S,1,0,15.99,15.99,0,0,15.99,0,0
054-07-2038, ,S,1,0,15.99,15.99,0,0,15.99,0,0
054-07-2214, ,S,1,0,10.99,10.99,0,0,10.99,0,0
054-07-2468, ,S,1,0,15.99,15.99,0,0,15.99,0,0
054-07-2765, ,S,1,0,10.99,10.99,0,0,10.99,0,0
054-07-3036, ,S,1,0,9.99,9.99,0,0,9.99,0,0
054-07-3145, ,S,1,0,19.99,19.99,0,0,19.99,0,0
054-07-3227,,SCANNED,1,0,16.99,16.99,0,0,16.99,0,0
054-07-3227,,SCANNED,1,0,16.99,16.99,0,0,16.99,0,0
054-07-3227, ,S,1,0,15.99,15.99,0,0,15.99,0,0
054-07-3227, ,S,1,0,15.99,15.99,0,0,15.99,0,0
054-07-3227, ,S,1,0,15.99,15.99,0,0,15.99,0,0
054-07-3227, ,S,1,0,15.99,15.99,0,0,15.99,0,0
054-07-3227, ,S,1,0,15.99,15.99,0,0,15.99,0,0
054-07-3227, ,S,1,0,15.99,15.99,0,0,15.99,0,0
054-07-3227, ,S,1,0,15.99,15.99,0,0,15.99,0,0
054-07-3227, ,S,1,0,14.99,14.99,0,0,14.99,0,0
054-07-3227, ,S,1,0,14.99,14.99,0,0,14.99,0,0
054-07-3227, ,S,1,0,14.99,14.99,0,0,14.99,0,0
054-07-3227, ,S,1,0,14.99,14.99,0,0,14.99,0,0
054-07-3227, ,S,1,0,14.99,14.99,0,0,14.99,0,0
054-07-3227, ,S,1,0,14.99,14.99,0,0,14.99,0,0
054-07-3227, ,S,1,0,14.99,14.99,0,0,14.99,0,0
054-07-3227, ,S,1,0,14.99,14.99,0,0,14.99,0,0
054-07-3227, ,S,1,0,14.99,14.99,0,0,14.99,0,0
054-07-3227, ,S,1,0,13.99,13.99,0,0,13.99,0,0
054-07-3227, ,S,1,0,13.99,13.99,0,0,13.99,0,0
054-07-3227, ,S,1,0,13.99,13.99,0,0,13.99,0,0
054-07-3246, ,S,1,0,9.99,9.99,0,0,9.99,0,0
054-07-3246, ,S,1,0,8.99,8.99,0,0,8.99,0,0
054-07-3816, ,S,1,0,17.99,17.99,0,0,17.99,0,0
054-07-4643, ,S,1,0,18.99,18.99,0,0,18.99,0,0
054-07-5211, ,S,1,0,11.99,11.99,0,0,11.99,0,0
054-07-6218, ,S,1,0,10.99,10.99,0,0,10.99,0,0
054-07-6461, ,S,1,0,10.99,10.99,0,0,10.99,0,0
054-07-7025, ,S,1,0,10.99,10.99,0,0,10.99,0,0
054-07-7025, ,S,1,0,9.99,9.99,0,0,9.99,0,0
054-07-7268, ,S,1,0,9.99,9.99,0,0,9.99,0,0
054-07-7578, ,S,1,0,15.99,15.99,0,0,15.99,0,0
054-19-0266, ,S,1,0,3.99,3.99,0,0,3.99,0,0
054-19-1139, ,S,1,0,6.99,6.99,0,0,6.99,0,0
054-19-1539, ,S,5,0,19.95,19.95,0,0,3.99,0,0
054-19-1539, ,S,2,0,11.18,11.18,0,0,5.59,0,0
054-19-1539, ,S,1,0,8.99,8.99,0,0,8.99,0,0
054-19-1635, ,S,1,0,3.99,3.99,0,0,3.99,0,0
054-19-1915, ,S,1,0,4.99,4.99,0,0,4.99,0,0
054-19-2484, ,S,1,0,3.99,3.99,0,0,3.99,0,0
054-19-2916, ,S,1,0,3.99,3.99,0,0,3.99,0,0
054-19-2916, ,S,1,0,3.99,3.99,0,0,3.99,0,0
054-19-2916, ,S,1,0,3.99,3.99,0,0,3.99,0,0
054-19-3053, ,S,1,0,3.99,3.99,0,0,3.99,0,0
054-19-3285, ,S,1,0,2.96,2.96,0,0,2.96,0,0
054-19-3331,,SCANNED,1,0,2.09,2.09,0,0,2.09,0,0
054-19-3575, ,S,1,0,0.99,0.99,0,0,0.99,0,0
054-19-3649, ,S,1,0,4.99,4.99,0,0,4.99,0,0
054-19-3649, ,S,1,0,4.99,4.99,0,0,4.99,0,0
054-19-3649, ,S,1,0,4.99,4.99,0,0,4.99,0,0
054-19-4172, ,S,1,0,8.99,8.99,0,0,8.99,0,0
054-19-4172, ,S,1,0,7.99,7.99,0,0,7.99,0,0
054-19-4172, ,S,1,0,7.99,7.99,0,0,7.99,0,0
054-19-4172, ,S,1,0,7.99,7.99,0,0,7.99,0,0
054-19-4354, ,S,1,0,3.99,3.99,0,0,3.99,0,0
054-19-4359, ,S,1,0,6.29,6.29,0,0,6.29,0,0
054-19-4359, ,S,1,0,8.99,8.99,0,0,8.99,0,0
054-19-4515,,SCANNED,1,0,3.49,3.49,0,0,3.49,0,0
054-19-4685, ,S,1,0,7.99,7.99,0,0,7.99,0,0
054-19-4729, ,S,1,0,7.99,7.99,0,0,7.99,0,0
054-19-4729, ,S,1,0,7.99,7.99,0,0,7.99,0,0
054-19-5093,,SCANNED,1,0,2.79,2.79,0,0,2.79,0,0
054-19-5093, ,S,1,0,2.79,2.79,0,0,2.79,0,0
054-19-5339, ,S,3,0,2.97,2.97,0,0,0.99,0,0
054-19-5339, ,S,1,0,0.99,0.99,0,0,0.99,0,0
054-19-5358, ,S,1,0,5.49,5.49,0,0,5.49,0,0
054-19-6320,,SCANNED,1,0,3.99,3.99,0,0,3.99,0,0
054-19-6320, ,S,1,0,5.59,5.59,0,0,5.59,0,0
054-19-6359,,SCANNED,1,0,5.49,5.49,0,0,5.49,0,0
054-19-6537, ,S,1,0,3.99,3.99,0,0,3.99,0,0
054-19-6537, ,S,2,0,7.98,7.98,0,0,3.99,0,0
054-19-6553, ,S,1,0,4.99,4.99,0,0,4.99,0,0
054-19-6553, ,S,1,0,4.99,4.99,0,0,4.99,0,0
054-19-6553, ,S,2,0,9.98,9.98,0,0,4.99,0,0
054-19-6553, ,S,1,0,4.99,4.99,0,0,4.99,0,0
054-19-6553, ,S,1,0,4.99,4.99,0,0,4.99,0,0
054-19-6553, ,S,1,0,4.99,4.99,0,0,4.99,0,0
054-19-6620, ,S,1,0,4.99,4.99,0,0,4.99,0,0
054-19-6620, ,S,1,0,4.99,4.99,0,0,4.99,0,0
054-19-6620, ,S,1,0,4.99,4.99,0,0,4.99,0,0
054-19-7464, ,S,1,0,3.99,3.99,0,0,3.99,0,0
054-19-7475, ,S,1,0,3.99,3.99,0,0,3.99,0,0
054-45-0625, ,S,1,0,16.99,16.99,0,0,16.99,0,0
054-45-0757, ,S,2,0,37.98,37.98,0,0,18.99,0,0
054-45-2405, ,S,1,0,10.99,10.99,0,0,10.99,0,0
054-45-2855, ,S,1,0,7.99,7.99,0,0,7.99,0,0
054-45-2855, ,S,1,0,7.99,7.99,0,0,7.99,0,0
054-45-3114, ,S,1,0,10.99,10.99,0,0,10.99,0,0
054-45-5059, ,S,1,0,7.99,7.99,0,0,7.99,0,0
054-45-5101, ,S,1,0,15.99,15.99,0,0,15.99,0,0
054-45-5101, ,S,1,0,14.99,14.99,0,0,14.99,0,0
054-45-5432, ,S,1,0,11.99,11.99,0,0,11.99,0,0
054-45-5916,,SCANNED,1,0,11.99,11.99,0,0,11.99,0,0
054-45-5916, ,S,1,0,11.99,11.99,0,0,11.99,0,0
054-45-5916, ,S,1,0,11.99,11.99,0,0,11.99,0,0
054-45-5916, ,S,1,0,10.99,10.99,0,0,10.99,0,0
054-56-0128, ,S,1,0,16.99,16.99,0,0,16.99,0,0
054-56-0128, ,S,1,0,17.99,17.99,0,0,17.99,0,0
054-56-0128, ,S,1,0,17.99,17.99,0,0,17.99,0,0
054-56-0128, ,S,1,0,16.99,16.99,0,0,16.99,0,0
054-56-0128, ,S,1,0,16.99,16.99,0,0,16.99,0,0
054-56-0128, ,S,1,0,16.99,16.99,0,0,16.99,0,0
054-56-0128, ,S,1,0,16.99,16.99,0,0,16.99,0,0
054-56-0128, ,S,1,0,16.99,16.99,0,0,16.99,0,0
054-56-0128, ,S,1,0,15.99,15.99,0,0,15.99,0,0
054-56-0289, ,S,1,0,17.99,17.99,0,0,17.99,0,0
054-56-0289, ,S,1,0,17.99,17.99,0,0,17.99,0,0
054-56-0289, ,S,1,0,16.99,16.99,0,0,16.99,0,0
054-56-0289, ,S,1,0,16.99,12.99,4,4,16.99,0.235432607,0
054-56-0289, ,S,1,0,16.99,12.99,4,4,16.99,0.235432607,0
054-56-0289, ,S,1,0,16.99,12.99,4,4,16.99,0.235432607,0
054-56-0289, ,S,1,0,16.99,12.99,4,4,16.99,0.235432607,0
054-56-0289, ,S,1,0,16.99,12.99,4,4,16.99,0.235432607,0
054-56-0289, ,S,1,0,15.99,15.99,0,0,15.99,0,0
054-56-0352, ,S,1,0,15.99,15.99,0,0,15.99,0,0
054-56-0377, ,S,1,0,17.99,17.99,0,0,17.99,0,0
054-56-0377, ,S,1,0,15.99,15.99,0,0,15.99,0,0
054-56-0418, ,S,1,0,9.99,9.99,0,0,9.99,0,0
054-56-0674,,SCANNED,1,0,14.99,14.99,0,0,14.99,0,0
054-56-0938, ,S,1,0,9.99,9.99,0,0,9.99,0,0
054-56-0954, ,S,1,0,16.99,16.99,0,0,16.99,0,0
054-56-0954, ,S,1,0,16.99,16.99,0,0,16.99,0,0
054-56-1374,,SCANNED,1,0,17.99,17.99,0,0,17.99,0,0
054-56-1374, ,S,1,0,15.99,15.99,0,0,15.99,0,0
054-56-1425, ,S,1,0,16.99,16.99,0,0,16.99,0,0
054-56-1790, ,S,1,0,9.99,9.99,0,0,9.99,0,0
054-56-1790, ,S,1,0,15.99,15.99,0,0,15.99,0,0
054-56-1790, ,S,1,0,16.99,16.99,0,0,16.99,0,0
054-56-1875, ,S,1,0,16.99,16.99,0,0,16.99,0,0
054-56-1988, ,S,1,0,15.99,15.99,0,0,15.99,0,0
054-56-2470, ,S,1,0,16.99,16.99,0,0,16.99,0,0
054-56-2560, ,S,1,0,16.99,16.99,0,0,16.99,0,0
054-56-3106,,SCANNED,1,0,17.99,17.99,0,0,17.99,0,0
054-56-3124, ,S,1,0,17.99,17.99,0,0,17.99,0,0
054-56-3124, ,S,1,0,17.99,17.99,0,0,17.99,0,0
054-56-3174, ,S,1,0,16.99,16.99,0,0,16.99,0,0
054-56-3174, ,S,1,0,16.99,16.99,0,0,16.99,0,0
054-56-3174, ,S,1,0,16.99,16.99,0,0,16.99,0,0
054-56-3174, ,S,1,0,16.99,16.99,0,0,16.99,0,0
054-56-3174, ,S,1,0,16.99,16.99,0,0,16.99,0,0
054-56-3174, ,S,1,0,15.99,15.99,0,0,15.99,0,0
054-56-3174, ,S,1,0,15.99,15.99,0,0,15.99,0,0
054-56-3183, ,S,1,0,10.99,10.99,0,0,10.99,0,0
054-56-3482, ,S,1,0,15.99,15.99,0,0,15.99,0,0
054-56-3482, ,S,1,0,15.99,15.99,0,0,15.99,0,0
054-56-3482, ,S,1,0,15.99,15.99,0,0,15.99,0,0
054-56-3482, ,S,1,0,15.99,15.99,0,0,15.99,0,0
054-56-3482, ,S,1,0,15.99,15.99,0,0,15.99,0,0
054-56-3742,,SCANNED,1,0,18.99,18.99,0,0,18.99,0,0
054-56-4234, ,S,1,0,10.99,10.99,0,0,10.99,0,0
054-56-4312, ,S,1,0,17.99,17.99,0,0,17.99,0,0
054-56-4312, ,S,1,0,17.99,17.99,0,0,17.99,0,0
054-56-4410, ,S,1,0,9.99,9.99,0,0,9.99,0,0
054-56-4410, ,S,1,0,9.99,9.99,0,0,9.99,0,0
054-56-4410, ,S,1,0,9.99,9.99,0,0,9.99,0,0
054-56-4410, ,S,1,0,9.99,9.99,0,0,9.99,0,0
054-56-4925, ,S,1,0,18.99,18.99,0,0,18.99,0,0
054-56-5103, ,S,1,0,9.99,9.99,0,0,9.99,0,0
054-56-5107, ,S,1,0,17.99,17.99,0,0,17.99,0,0
054-56-5107, ,S,1,0,18.99,18.99,0,0,18.99,0,0
054-56-5107, ,S,1,0,17.99,17.99,0,0,17.99,0,0
054-56-5117, ,S,1,0,9.99,9.99,0,0,9.99,0,0
054-56-5440,,SCANNED,1,0,14.99,14.99,0,0,14.99,0,0
054-56-5440, ,S,2,0,29.98,19.98,10,10,14.99,0.333555704,0
054-56-5440, ,S,1,0,14.99,9.99,5,5,14.99,0.333555704,0
054-56-5440, ,S,1,0,14.99,14.99,0,0,14.99,0,0
054-56-5440, ,S,1,0,14.99,14.99,0,0,14.99,0,0
054-56-5440, ,S,1,0,14.99,14.99,0,0,14.99,0,0
054-56-5440, ,S,2,0,29.98,29.98,0,0,14.99,0,0
054-56-5440, ,S,1,0,14.99,14.99,0,0,14.99,0,0
054-56-5440, ,S,1,0,14.99,14.99,0,0,14.99,0,0
054-56-5697, ,S,1,0,16.99,16.99,0,0,16.99,0,0
054-56-6237, ,S,1,0,20.99,20.99,0,0,20.99,0,0
054-56-6355, ,S,1,0,9.99,9.99,0,0,9.99,0,0
054-56-6406, ,S,1,0,15.99,15.99,0,0,15.99,0,0
054-56-6491, ,S,1,0,15.99,15.99,0,0,15.99,0,0
054-56-6525,,SCANNED,1,0,17.99,17.99,0,0,17.99,0,0
054-56-6525, ,S,1,0,18.99,18.99,0,0,18.99,0,0
054-56-6525, ,S,1,0,18.99,18.99,0,0,18.99,0,0
054-56-6525, ,S,1,0,18.99,18.99,0,0,18.99,0,0
054-56-6525, ,S,1,0,18.99,18.99,0,0,18.99,0,0
054-56-6525, ,S,1,0,18.99,18.99,0,0,18.99,0,0
054-56-6525, ,S,1,0,18.99,18.99,0,0,18.99,0,0
054-56-6525, ,S,1,0,17.99,17.99,0,0,17.99,0,0
054-56-6525, ,S,1,0,16.99,16.99,0,0,16.99,0,0
054-56-6594, ,S,1,0,16.99,16.99,0,0,16.99,0,0
054-56-6594, ,S,1,0,17.99,17.99,0,0,17.99,0,0
054-56-6604, ,S,1,0,18.99,18.99,0,0,18.99,0,0
054-56-6604, ,S,1,0,17.99,17.99,0,0,17.99,0,0
054-56-7146,,SCANNED,1,0,16.99,16.99,0,0,16.99,0,0
054-56-7276, ,S,1,0,9.99,9.99,0,0,9.99,0,0
054-56-7443,,SCANNED,1,0,17.99,17.99,0,0,17.99,0,0
054-56-7443, ,S,1,0,18.99,18.99,0,0,18.99,0,0
054-63-0164, ,S,1,0,15.99,15.99,0,0,15.99,0,0
054-63-1431, ,S,1,0,16.99,16.99,0,0,16.99,0,0
054-63-1431, ,S,1,0,15.99,15.99,0,0,15.99,0,0
054-63-1621, ,S,4,0,39.96,39.96,0,0,9.99,0,0
054-63-1863, ,S,1,0,9.99,9.99,0,0,9.99,0,0
054-63-3114, ,S,1,0,10.99,10.99,0,0,10.99,0,0
054-63-3734, ,S,1,0,10.99,10.99,0,0,10.99,0,0
054-63-4473, ,S,1,0,15.99,15.99,0,0,15.99,0,0
054-63-4473, ,S,1,0,15.99,15.99,0,0,15.99,0,0
054-63-5778, ,S,1,0,16.99,16.99,0,0,16.99,0,0
054-63-5778, ,S,1,0,16.99,16.99,0,0,16.99,0,0
054-63-5930, ,S,1,0,16.99,16.99,0,0,16.99,0,0
054-63-5930, ,S,1,0,15.99,15.99,0,0,15.99,0,0
054-63-5930, ,S,1,0,16.99,16.99,0,0,16.99,0,0
054-63-6068, ,S,1,0,16.99,16.99,0,0,16.99,0,0
054-70-0489, ,S,1,0,6.99,6.99,0,0,6.99,0,0
054-70-0501,,SCANNED,1,0,3.99,3.99,0,0,3.99,0,0
054-70-0626, ,S,1,0,5,5,0,0,5,0,0
054-70-0774, ,S,1,0,7.99,7.99,0,0,7.99,0,0
054-70-1263,,SCANNED,1,0,6.99,6.99,0,0,6.99,0,0
054-70-1263, ,S,1,0,6.99,6.99,0,0,6.99,0,0
054-70-1645, ,S,1,0,5,5,0,0,5,0,0
054-70-1645, ,S,1,0,5,5,0,0,5,0,0
054-70-2395, ,S,1,0,14.99,14.99,0,0,14.99,0,0
054-70-2396, ,S,1,0,17.99,17.99,0,0,17.99,0,0
054-70-2419, ,S,1,0,5,5,0,0,5,0,0
054-70-2419, ,S,1,0,5,5,0,0,5,0,0
054-70-2793, ,S,1,0,13.99,12.99,1,1,13.99,0.071479628,0
054-70-3039, ,S,1,0,17.99,17.99,0,0,17.99,0,0
054-70-3398, ,S,1,0,5,5,0,0,5,0,0
054-70-3829,,SCANNED,1,0,12.99,10.99,2,2,12.99,0.153964588,0
054-70-3829, ,S,1,0,10.99,10.99,0,0,10.99,0,0
054-70-3829, ,S,1,0,10.99,10.99,0,0,10.99,0,0
054-70-3833, ,S,1,0,12.99,12.99,0,0,12.99,0,0
054-70-3910,,SCANNED,1,0,5.99,5.99,0,0,5.99,0,0
054-70-4771, ,S,1,0,6.99,6.99,0,0,6.99,0,0
054-70-4803, ,S,1,0,15.99,15.99,0,0,15.99,0,0
054-70-4960, ,S,1,0,10.99,10.99,0,0,10.99,0,0
054-70-4960, ,S,1,0,10.99,10.99,0,0,10.99,0,0
054-70-5126, ,S,1,0,13.99,13.99,0,0,13.99,0,0
054-70-5773, ,S,1,0,12.99,12.99,0,0,12.99,0,0
054-70-5776,,SCANNED,1,0,9.99,9.99,0,0,9.99,0,0
054-70-5776, ,S,1,0,9.99,9.99,0,0,9.99,0,0
054-70-5917, ,S,1,0,12.99,12.99,0,0,12.99,0,0
054-70-5939,,SCANNED,1,0,19.99,19.99,0,0,19.99,0,0
054-70-6271, ,S,1,0,16.99,16.99,0,0,16.99,0,0
054-70-6284, ,S,1,0,10.99,10.99,0,0,10.99,0,0
054-70-6398, ,S,1,0,8.99,7.99,1,1,8.99,0.111234705,0
054-70-6407,,SCANNED,1,0,12.99,10.99,2,2,12.99,0.153964588,0
054-70-6458,,SCANNED,1,0,3.99,3.99,0,0,3.99,0,0
054-70-6472, ,S,1,0,10.99,10.99,0,0,10.99,0,0
054-70-6677, ,S,1,0,5.99,5.99,0,0,5.99,0,0
054-70-7093, ,S,1,0,6.99,6.99,0,0,6.99,0,0
054-70-7165, ,S,1,0,16.99,14.99,2,2,16.99,0.117716304,0
054-70-7513, ,S,1,0,11.99,11.99,0,0,11.99,0,0
054-70-7513, ,S,1,0,11.99,11.99,0,0,11.99,0,0
055-03-1346, ,S,1,0.26,7.49,7.49,0,0,7.49,0,0
055-03-1346, ,S,1,0.15,7.49,7.49,0,0,7.49,0,0
055-03-1346, ,S,1,0.21,7.49,7.49,0,0,7.49,0,0
055-03-1346, ,S,1,0.15,7.49,7.49,0,0,7.49,0,0
055-03-1346, ,S,2,0.62,14.98,10.32,4.66,4.66,7.49,0.311081442,0
055-03-1346, ,S,1,0.18,7.49,6.11,1.38,1.38,7.49,0.184245661,0
055-03-1346, ,S,1,0.2,7.49,6,1.49,1.49,7.49,0.198931909,0
055-03-1346, ,K,2,1,14.98,7.48,7.5,7.5,7.49,0.500667557,0
055-03-4290, ,S,1,0,6.99,6.99,0,0,6.99,0,0
055-03-4290, ,S,1,0,6.99,6.99,0,0,6.99,0,0
055-03-4290, ,S,1,0,6.99,6.99,0,0,6.99,0,0
055-03-4290, ,S,1,0,6.99,6.99,0,0,6.99,0,0
055-03-4290, ,S,1,0,6.99,6.99,0,0,6.99,0,0
055-03-4290, ,S,1,0,6.99,6.99,0,0,6.99,0,0
055-03-4290, ,S,1,0,7.49,7.49,0,0,7.49,0,0
055-03-6054, ,S,1,0,10.99,10.99,0,0,10.99,0,0
055-03-6054, ,S,1,0.22,10.99,8.52,2.47,2.47,10.99,0.224749773,0
055-03-6054, ,S,1,0.09,10.99,10.99,0,0,10.99,0,0
055-03-6054, ,S,1,0.23,10.99,10.99,0,0,10.99,0,0
055-03-6054, ,S,1,0.24,10.99,10.99,0,0,10.99,0,0
055-03-6054, ,S,1,0,10.99,10.99,0,0,10.99,0,0
055-03-6054, ,S,1,0.32,10.99,10.99,0,0,10.99,0,0
055-03-6054, ,S,1,0.17,10.99,10.99,0,0,10.99,0,0
055-11-0904, ,S,1,0,2.99,2.99,0,0,2.99,0,0
055-11-0904, ,S,1,0,2.99,2.99,0,0,2.99,0,0
055-11-0904, ,S,1,0,2.99,2.99,0,0,2.99,0,0
055-11-0904, ,S,1,0,2.99,2.99,0,0,2.99,0,0
055-11-0904, ,S,1,0,2.99,2.99,0,0,2.99,0,0
055-11-0904, ,S,1,0,2.99,2.99,0,0,2.99,0,0
055-11-0904, ,S,1,0,2.99,2.99,0,0,2.99,0,0
055-11-0904, ,S,1,0,2.99,2.99,0,0,2.99,0,0
055-11-0904, ,S,1,0,2.99,2.99,0,0,2.99,0,0
055-11-0904, ,S,1,0,2.99,2.99,0,0,2.99,0,0
055-11-0904, ,S,1,0,2.99,2.99,0,0,2.99,0,0
055-11-0904, ,S,1,0,2.99,2.99,0,0,2.99,0,0
055-11-0904, ,S,1,0,2.99,2.99,0,0,2.99,0,0
055-11-0904, ,S,1,0,2.99,2.99,0,0,2.99,0,0
055-11-0904, ,S,1,0,2.99,2.99,0,0,2.99,0,0
055-11-1968, ,S,1,0,1.99,1.99,0,0,1.99,0,0
055-11-1968, ,S,1,0,1.99,1.99,0,0,1.99,0,0
055-11-1968, ,S,1,0,1.99,1.99,0,0,1.99,0,0
055-11-1968, ,S,1,0,1.99,1.99,0,0,1.99,0,0
055-11-1968, ,S,1,0,1.99,1.99,0,0,1.99,0,0
055-11-1968, ,S,1,0,1.99,1.99,0,0,1.99,0,0
055-11-1968, ,S,1,0,1.99,1.99,0,0,1.99,0,0
055-11-1968, ,S,1,0,1.99,1.99,0,0,1.99,0,0
055-11-1968, ,S,1,0,1.99,1.99,0,0,1.99,0,0
055-11-1968, ,S,1,0,1.99,1.99,0,0,1.99,0,0
055-11-1968, ,S,1,0,1.99,1.99,0,0,1.99,0,0
055-11-1968, ,S,1,0,1.99,1.99,0,0,1.99,0,0
055-11-1968, ,S,1,0,1.99,1.99,0,0,1.99,0,0
055-11-1968, ,S,1,0,1.99,1.99,0,0,1.99,0,0
055-11-1968, ,S,1,0,1.99,1.99,0,0,1.99,0,0
055-11-1968, ,S,1,0,1.99,1.99,0,0,1.99,0,0
055-11-1968, ,S,1,0,1.99,1.99,0,0,1.99,0,0
055-11-3039, ,S,1,0.63,6.99,6.99,0,0,6.99,0,0
055-11-3039, ,S,1,0.58,6.99,6.99,0,0,6.99,0,0
055-11-3039, ,S,1,0.6,6.99,6.99,0,0,6.99,0,0
055-11-3039, ,S,1,0.56,6.99,3.08,3.91,3.91,6.99,0.559370529,0
055-11-3039, ,S,1,0.51,6.99,6.99,0,0,6.99,0,0
055-11-3039, ,S,1,0.6,6.99,2.83,4.16,4.16,6.99,0.595135908,0
055-11-3039, ,S,1,0.5,6.99,3.5,3.49,3.49,6.99,0.499284692,0
055-11-3039, ,S,1,0.57,6.99,6.99,0,0,6.99,0,0
055-11-3219, ,S,1,0.44,5.99,5.99,0,0,5.99,0,0
055-11-3219, ,S,1,0.22,5.99,5.99,0,0,5.99,0,0
055-11-3219, ,S,4,1.88,23.96,23.96,0,0,5.99,0,0
055-11-3219, ,S,1,0.22,5.99,5.99,0,0,5.99,0,0
055-11-5247, ,S,1,0,2.29,2.29,0,0,2.29,0,0
055-11-5247, ,S,1,0,2.29,2.29,0,0,2.29,0,0
055-11-5247, ,S,1,0.05,2.29,2.29,0,0,2.29,0,0
055-11-5247, ,S,1,0.11,2.29,2.29,0,0,2.29,0,0
055-11-5247, ,S,1,0.08,2.29,2.29,0,0,2.29,0,0
055-11-5247, ,S,1,0.17,2.29,2.29,0,0,2.29,0,0
055-11-5435, ,S,1,0.48,3.99,2.08,1.91,1.91,3.99,0.478696742,0
055-11-5435, ,S,1,0.49,3.99,2.02,1.97,1.97,3.99,0.493734336,0
055-11-5581, ,S,1,0.56,6.99,6.99,0,0,6.99,0,0
055-11-5581, ,S,1,0.39,6.99,6.99,0,0,6.99,0,0
055-11-5581, ,S,1,0.48,6.99,6.99,0,0,6.99,0,0
055-11-5581, ,S,4,1.72,27.96,27.96,0,0,6.99,0,0
056-02-3851, ,S,1,0,30,30,0,0,30,0,0
056-02-3851, ,K,1,0,30,30,0,0,30,0,0
056-02-3851, ,S,1,0,30,30,0,0,30,0,0
056-12-0026,,SCANNED,1,0.3,8,5.6,2.4,2.4,8,0.3,-2.4
056-12-0033, ,S,1,0,4.99,4.99,0,0,4.99,0,0
056-12-0073, ,S,1,0,12,8.4,3.6,3.6,12,0.3,0
056-12-0169, ,S,1,0,6,6,0,0,6,0,0
056-12-0169, ,S,1,0,6,6,0,0,6,0,0
056-12-0177, ,S,1,0,6,6,0,0,6,0,0
056-12-0254, ,S,1,0,9.99,9.99,0,0,9.99,0,0
056-12-0336, ,S,1,0,6,6,0,0,6,0,0
056-12-0446,,SCANNED,1,0,7,4.9,2.1,2.1,7,0.3,0
056-12-1125, ,S,1,0,12.99,12.99,0,0,12.99,0,0
056-12-1182, ,S,1,0,2.99,2.99,0,0,2.99,0,0
056-12-1182, ,S,1,0,4.99,4.99,0,0,4.99,0,0
056-12-1182, ,S,1,0,4.99,4.99,0,0,4.99,0,0
056-12-1191, ,S,1,0,6,6,0,0,6,0,0
056-12-1191, ,S,1,0,6,6,0,0,6,0,0
056-12-1209, ,S,1,0,9.99,9.99,0,0,9.99,0,0
056-12-1209, ,S,1,0,9.99,9.99,0,0,9.99,0,0
056-12-1287, ,S,1,0,6,6,0,0,6,0,0
056-12-1287, ,S,1,0,6,6,0,0,6,0,0
056-12-1287, ,S,1,0,6,6,0,0,6,0,0
056-12-1313, ,S,1,0,9.99,6.99,3,3,9.99,0.3003003,0
