Store_Number,Store_Type,Store_Format,State,Region,Group,District,Market
Store_3082,StoreType_5,StoreFormat_16,State_27,Region_2,Group_21,District_167,Market_274
Store_5864,StoreType_5,StoreFormat_02,State_01,Region_3,Group_15,District_176,Market_152
Store_7270,StoreType_5,StoreFormat_27,State_44,Region_4,Group_22,District_085,Market_250
Store_8904,StoreType_5,StoreFormat_11,State_40,Region_4,Group_03,District_152,Market_203
Store_2076,StoreType_5,StoreFormat_27,State_15,Region_2,Group_09,District_150,Market_015
Store_3604,StoreType_5,StoreFormat_31,State_42,Region_4,Group_16,District_151,Market_027
Store_0817,StoreType_5,StoreFormat_19,State_47,Region_3,Group_14,District_056,Market_333
Store_5977,StoreType_2,StoreFormat_12,State_22,Region_4,Group_04,District_121,Market_055
Store_4647,StoreType_5,StoreFormat_02,State_26,Region_1,Group_05,District_127,Market_065
Store_3620,StoreType_5,StoreFormat_01,State_26,Region_1,Group_28,District_178,Market_153
Store_8076,StoreType_5,StoreFormat_04,State_36,Region_3,Group_17,District_119,Market_318
Store_9366,StoreType_5,StoreFormat_31,State_24,Region_4,Group_12,District_174,Market_340
Store_5581,StoreType_5,StoreFormat_31,State_32,Region_3,Group_02,District_070,Market_041
Store_3871,StoreType_5,StoreFormat_16,State_15,Region_2,Group_09,District_017,Market_105
Store_2600,StoreType_5,StoreFormat_27,State_42,Region_4,Group_16,District_151,Market_140
Store_1411,StoreType_5,StoreFormat_11,State_06,Region_4,Group_29,District_013,Market_388
Store_9682,StoreType_2,StoreFormat_12,State_32,Region_3,Group_02,District_070,Market_041
Store_1453,StoreType_5,StoreFormat_06,State_47,Region_3,Group_14,District_117,Market_228
Store_2788,StoreType_5,StoreFormat_16,State_42,Region_4,Group_16,District_016,Market_140
Store_3181,StoreType_2,StoreFormat_28,State_40,Region_4,Group_20,District_181,Market_094
Store_5687,StoreType_2,StoreFormat_07,State_40,Region_4,Group_03,District_152,Market_203
Store_5964,StoreType_2,StoreFormat_07,State_28,Region_3,Group_08,District_003,Market_227
Store_8007,StoreType_2,StoreFormat_12,State_28,Region_3,Group_08,District_003,Market_227
Store_7383,StoreType_5,StoreFormat_11,State_11,Region_4,Group_22,District_114,Market_350
Store_8847,StoreType_2,StoreFormat_28,State_42,Region_4,Group_16,District_089,Market_140
Store_7963,StoreType_5,StoreFormat_02,State_21,Region_2,Group_23,District_088,Market_015
Store_9826,StoreType_5,StoreFormat_31,State_36,Region_3,Group_17,District_072,Market_318
Store_6615,StoreType_5,StoreFormat_16,State_36,Region_3,Group_17,District_072,Market_318
Store_2816,StoreType_5,StoreFormat_27,State_04,Region_2,Group_21,District_167,Market_274
Store_0269,StoreType_5,StoreFormat_06,State_30,Region_1,Group_11,District_006,Market_369
Store_6423,StoreType_5,StoreFormat_06,State_30,Region_1,Group_11,District_006,Market_095
Store_1574,StoreType_3,StoreFormat_05,State_26,Region_1,Group_01,District_100,Market_393
Store_0572,StoreType_5,StoreFormat_27,State_26,Region_1,Group_05,District_154,Market_065
Store_8965,StoreType_5,StoreFormat_27,State_26,Region_1,Group_27,District_077,Market_065
Store_6820,StoreType_5,StoreFormat_16,State_26,Region_1,Group_27,District_044,Market_092
Store_0950,StoreType_5,StoreFormat_02,State_26,Region_1,Group_05,District_084,Market_065
Store_0368,StoreType_5,StoreFormat_16,State_23,Region_3,Group_08,District_024,Market_048
Store_0875,StoreType_5,StoreFormat_27,State_17,Region_2,Group_19,District_018,Market_396
Store_1811,StoreType_5,StoreFormat_31,State_10,Region_2,Group_13,District_035,Market_069
Store_6737,StoreType_5,StoreFormat_16,State_33,Region_2,Group_24,District_173,Market_069
Store_5341,StoreType_5,StoreFormat_27,State_26,Region_1,Group_28,District_116,Market_208
Store_4871,StoreType_5,StoreFormat_27,State_26,Region_1,Group_05,District_127,Market_065
Store_8477,StoreType_5,StoreFormat_06,State_30,Region_1,Group_11,District_006,Market_095
Store_0534,StoreType_5,StoreFormat_06,State_33,Region_2,Group_24,District_078,Market_003
Store_8085,StoreType_5,StoreFormat_11,State_26,Region_1,Group_28,District_160,Market_238
Store_9636,StoreType_5,StoreFormat_01,State_26,Region_1,Group_01,District_080,Market_393
Store_9610,StoreType_5,StoreFormat_02,State_26,Region_1,Group_05,District_128,Market_371
Store_9337,StoreType_5,StoreFormat_06,State_26,Region_1,Group_05,District_084,Market_065
Store_0556,StoreType_5,StoreFormat_27,State_26,Region_1,Group_05,District_084,Market_065
Store_0254,StoreType_5,StoreFormat_06,State_26,Region_1,Group_01,District_080,Market_197
Store_1758,StoreType_5,StoreFormat_16,State_26,Region_1,Group_01,District_048,Market_197
Store_2437,StoreType_5,StoreFormat_27,State_26,Region_1,Group_01,District_098,Market_393
Store_7832,StoreType_5,StoreFormat_31,State_24,Region_4,Group_12,District_184,Market_340
Store_4342,StoreType_2,StoreFormat_43,State_40,Region_4,Group_20,District_181,Market_094
Store_0742,StoreType_3,StoreFormat_05,State_33,Region_2,Group_24,District_133,Market_069
Store_0516,StoreType_5,StoreFormat_06,State_24,Region_4,Group_12,District_074,Market_340
Store_9094,StoreType_5,StoreFormat_06,State_40,Region_4,Group_03,District_066,Market_203
Store_2056,StoreType_5,StoreFormat_01,State_32,Region_3,Group_02,District_172,Market_041
Store_6636,StoreType_5,StoreFormat_02,State_36,Region_3,Group_17,District_021,Market_318
Store_8137,StoreType_5,StoreFormat_27,State_26,Region_1,Group_28,District_148,Market_215
Store_9539,StoreType_5,StoreFormat_27,State_24,Region_4,Group_12,District_020,Market_116
Store_3021,StoreType_5,StoreFormat_06,State_27,Region_2,Group_21,District_059,Market_377
Store_6047,StoreType_5,StoreFormat_16,State_27,Region_2,Group_21,District_164,Market_377
Store_4220,StoreType_5,StoreFormat_02,State_17,Region_2,Group_19,District_186,Market_105
Store_5569,StoreType_5,StoreFormat_27,State_38,Region_1,Group_11,District_094,Market_095
Store_3793,StoreType_2,StoreFormat_43,State_37,Region_3,Group_18,District_096,Market_162
Store_9344,StoreType_5,StoreFormat_06,State_37,Region_3,Group_18,District_096,Market_223
Store_9628,StoreType_5,StoreFormat_11,State_47,Region_3,Group_14,District_117,Market_228
Store_9730,StoreType_2,StoreFormat_12,State_01,Region_3,Group_15,District_097,Market_152
Store_2510,StoreType_5,StoreFormat_31,State_11,Region_4,Group_22,District_163,Market_064
Store_6512,StoreType_5,StoreFormat_11,State_11,Region_4,Group_22,District_163,Market_080
Store_6179,StoreType_5,StoreFormat_27,State_11,Region_4,Group_22,District_163,Market_064
Store_7489,StoreType_5,StoreFormat_06,State_06,Region_4,Group_29,District_031,Market_392
Store_7323,StoreType_5,StoreFormat_01,State_42,Region_4,Group_16,District_151,Market_311
Store_8298,StoreType_5,StoreFormat_16,State_22,Region_4,Group_25,District_166,Market_020
Store_0036,StoreType_2,StoreFormat_30,State_32,Region_3,Group_02,District_070,Market_041
Store_6702,StoreType_5,StoreFormat_04,State_01,Region_3,Group_15,District_033,Market_152
Store_4950,StoreType_5,StoreFormat_27,State_40,Region_4,Group_03,District_188,Market_203
Store_6163,StoreType_5,StoreFormat_27,State_40,Region_4,Group_03,District_188,Market_203
Store_9358,StoreType_5,StoreFormat_16,State_40,Region_4,Group_03,District_152,Market_203
Store_0884,StoreType_5,StoreFormat_06,State_36,Region_3,Group_17,District_051,Market_318
Store_2922,StoreType_5,StoreFormat_16,State_42,Region_4,Group_16,District_151,Market_140
Store_0879,StoreType_5,StoreFormat_14,State_20,Region_4,Group_12,District_082,Market_083
Store_8316,StoreType_5,StoreFormat_01,State_47,Region_3,Group_14,District_056,Market_187
Store_6838,StoreType_5,StoreFormat_04,State_15,Region_2,Group_19,District_139,Market_234
Store_3968,StoreType_5,StoreFormat_11,State_50,Region_3,Group_18,District_062,Market_054
Store_5170,StoreType_5,StoreFormat_06,State_50,Region_3,Group_18,District_159,Market_054
Store_2235,StoreType_5,StoreFormat_37,State_15,Region_2,Group_09,District_065,Market_015
Store_2527,StoreType_5,StoreFormat_46,State_44,Region_4,Group_04,District_049,Market_202
Store_8857,StoreType_5,StoreFormat_02,State_11,Region_4,Group_22,District_114,Market_071
Store_8530,StoreType_5,StoreFormat_27,State_07,Region_4,Group_22,District_112,Market_126
Store_2471,StoreType_2,StoreFormat_24,State_23,Region_3,Group_08,District_024,Market_048
Store_6946,StoreType_5,StoreFormat_27,State_26,Region_1,Group_01,District_098,Market_393
Store_2947,StoreType_2,StoreFormat_18,State_11,Region_4,Group_22,District_114,Market_301
Store_7027,StoreType_5,StoreFormat_16,State_17,Region_2,Group_19,District_139,Market_263
Store_4553,StoreType_5,StoreFormat_06,State_21,Region_2,Group_21,District_034,Market_279
Store_9791,StoreType_5,StoreFormat_01,State_21,Region_2,Group_21,District_034,Market_279
Store_5688,StoreType_5,StoreFormat_27,State_21,Region_2,Group_10,District_073,Market_018
Store_2301,StoreType_5,StoreFormat_16,State_29,Region_3,Group_14,District_058,Market_147
Store_4533,StoreType_5,StoreFormat_27,State_19,Region_3,Group_02,District_010,Market_374
Store_7776,StoreType_5,StoreFormat_11,State_22,Region_4,Group_25,District_087,Market_256
Store_9763,StoreType_5,StoreFormat_31,State_37,Region_3,Group_14,District_041,Market_212
Store_8907,StoreType_5,StoreFormat_06,State_50,Region_3,Group_18,District_083,Market_051
Store_5639,StoreType_5,StoreFormat_16,State_08,Region_3,Group_07,District_055,Market_073
Store_5404,StoreType_2,StoreFormat_12,State_01,Region_3,Group_15,District_137,Market_152
Store_4013,StoreType_5,StoreFormat_02,State_26,Region_1,Group_27,District_025,Market_092
Store_6904,StoreType_5,StoreFormat_31,State_42,Region_4,Group_16,District_016,Market_140
Store_1340,StoreType_5,StoreFormat_04,State_45,Region_3,Group_02,District_172,Market_041
Store_4859,StoreType_2,StoreFormat_28,State_40,Region_4,Group_20,District_060,Market_094
Store_0421,StoreType_5,StoreFormat_11,State_40,Region_4,Group_03,District_130,Market_023
Store_0031,StoreType_5,StoreFormat_11,State_15,Region_2,Group_09,District_046,Market_015
Store_5722,StoreType_5,StoreFormat_06,State_21,Region_2,Group_21,District_034,Market_338
Store_7382,StoreType_5,StoreFormat_04,State_06,Region_4,Group_29,District_013,Market_388
Store_4143,StoreType_5,StoreFormat_10,State_27,Region_2,Group_21,District_167,Market_377
Store_8391,StoreType_5,StoreFormat_06,State_27,Region_2,Group_10,District_099,Market_199
Store_0692,StoreType_5,StoreFormat_06,State_22,Region_4,Group_04,District_028,Market_075
Store_6026,StoreType_5,StoreFormat_27,State_44,Region_4,Group_22,District_171,Market_001
Store_4291,StoreType_2,StoreFormat_18,State_23,Region_3,Group_08,District_095,Market_048
Store_5211,StoreType_2,StoreFormat_07,State_23,Region_3,Group_08,District_026,Market_413
Store_4513,StoreType_5,StoreFormat_16,State_26,Region_1,Group_28,District_160,Market_002
Store_4842,StoreType_2,StoreFormat_12,State_05,Region_4,Group_29,District_107,Market_336
Store_5819,StoreType_2,StoreFormat_12,State_05,Region_4,Group_29,District_001,Market_275
Store_1384,StoreType_5,StoreFormat_10,State_40,Region_4,Group_20,District_023,Market_035
Store_2659,StoreType_5,StoreFormat_16,State_26,Region_1,Group_01,District_098,Market_393
Store_7512,StoreType_5,StoreFormat_27,State_21,Region_2,Group_21,District_034,Market_345
Store_5099,StoreType_5,StoreFormat_16,State_32,Region_3,Group_02,District_185,Market_159
Store_7752,StoreType_5,StoreFormat_11,State_17,Region_2,Group_19,District_139,Market_234
Store_4876,StoreType_5,StoreFormat_27,State_48,Region_4,Group_16,District_143,Market_404
Store_1667,StoreType_2,StoreFormat_18,State_22,Region_4,Group_25,District_005,Market_256
Store_1922,StoreType_5,StoreFormat_06,State_19,Region_3,Group_02,District_010,Market_374
Store_6579,StoreType_2,StoreFormat_07,State_40,Region_4,Group_20,District_023,Market_094
Store_1310,StoreType_5,StoreFormat_31,State_32,Region_3,Group_02,District_185,Market_159
Store_8855,StoreType_5,StoreFormat_06,State_27,Region_2,Group_10,District_099,Market_377
Store_8400,StoreType_2,StoreFormat_07,State_40,Region_4,Group_20,District_023,Market_094
Store_3928,StoreType_2,StoreFormat_35,State_22,Region_4,Group_04,District_101,Market_006
Store_3086,StoreType_2,StoreFormat_43,State_22,Region_4,Group_04,District_076,Market_006
Store_0818,StoreType_5,StoreFormat_27,State_13,Region_2,Group_21,District_183,Market_052
Store_7068,StoreType_5,StoreFormat_27,State_21,Region_2,Group_10,District_073,Market_018
Store_9845,StoreType_5,StoreFormat_31,State_01,Region_3,Group_07,District_125,Market_059
Store_7685,StoreType_5,StoreFormat_16,State_40,Region_4,Group_03,District_036,Market_155
Store_9190,StoreType_5,StoreFormat_01,State_20,Region_4,Group_12,District_050,Market_083
Store_0353,StoreType_5,StoreFormat_16,State_23,Region_3,Group_08,District_095,Market_344
Store_1868,StoreType_5,StoreFormat_11,State_26,Region_1,Group_28,District_118,Market_129
Store_2445,StoreType_5,StoreFormat_27,State_26,Region_1,Group_28,District_165,Market_002
Store_5257,StoreType_5,StoreFormat_46,State_02,Region_2,Group_10,District_179,Market_383
Store_2543,StoreType_5,StoreFormat_06,State_06,Region_4,Group_29,District_013,Market_388
Store_8789,StoreType_5,StoreFormat_27,State_37,Region_3,Group_14,District_102,Market_321
Store_6772,StoreType_5,StoreFormat_31,State_40,Region_4,Group_20,District_004,Market_236
Store_5270,StoreType_5,StoreFormat_27,State_13,Region_2,Group_10,District_099,Market_265
Store_1989,StoreType_5,StoreFormat_16,State_33,Region_2,Group_13,District_002,Market_069
Store_3006,StoreType_5,StoreFormat_31,State_47,Region_3,Group_14,District_117,Market_228
Store_1901,StoreType_5,StoreFormat_06,State_40,Region_4,Group_03,District_152,Market_203
Store_3348,StoreType_2,StoreFormat_07,State_40,Region_4,Group_20,District_004,Market_094
Store_0303,StoreType_5,StoreFormat_06,State_12,Region_3,Group_06,District_067,Market_183
Store_0678,StoreType_5,StoreFormat_16,State_32,Region_3,Group_02,District_070,Market_041
Store_9233,StoreType_5,StoreFormat_11,State_36,Region_3,Group_02,District_185,Market_159
Store_0152,StoreType_5,StoreFormat_27,State_35,Region_3,Group_06,District_071,Market_128
Store_6728,StoreType_5,StoreFormat_16,State_10,Region_2,Group_13,District_007,Market_247
Store_6358,StoreType_5,StoreFormat_11,State_40,Region_4,Group_20,District_187,Market_176
Store_1549,StoreType_5,StoreFormat_06,State_45,Region_3,Group_02,District_172,Market_041
Store_2119,StoreType_5,StoreFormat_27,State_02,Region_2,Group_10,District_052,Market_383
Store_4077,StoreType_5,StoreFormat_06,State_47,Region_3,Group_14,District_117,Market_228
Store_1967,StoreType_5,StoreFormat_31,State_42,Region_4,Group_16,District_089,Market_140
Store_5563,StoreType_5,StoreFormat_31,State_26,Region_1,Group_26,District_075,Market_053
Store_9374,StoreType_5,StoreFormat_16,State_26,Region_1,Group_05,District_156,Market_371
Store_9504,StoreType_5,StoreFormat_16,State_25,Region_3,Group_06,District_110,Market_072
Store_4946,StoreType_2,StoreFormat_45,State_25,Region_3,Group_06,District_175,Market_039
Store_2716,StoreType_2,StoreFormat_21,State_25,Region_3,Group_06,District_175,Market_039
Store_5113,StoreType_5,StoreFormat_02,State_25,Region_3,Group_06,District_110,Market_072
Store_1849,StoreType_2,StoreFormat_45,State_25,Region_3,Group_06,District_175,Market_323
Store_9922,StoreType_2,StoreFormat_21,State_25,Region_3,Group_06,District_110,Market_072
Store_8107,StoreType_2,StoreFormat_21,State_45,Region_3,Group_02,District_172,Market_041
Store_4446,StoreType_2,StoreFormat_24,State_45,Region_3,Group_02,District_172,Market_041
Store_9688,StoreType_2,StoreFormat_07,State_45,Region_3,Group_02,District_172,Market_041
Store_0371,StoreType_2,StoreFormat_45,State_22,Region_4,Group_04,District_101,Market_006
Store_3627,StoreType_5,StoreFormat_11,State_42,Region_4,Group_16,District_161,Market_140
Store_0664,StoreType_2,StoreFormat_45,State_37,Region_3,Group_14,District_102,Market_373
Store_5483,StoreType_2,StoreFormat_07,State_40,Region_4,Group_20,District_181,Market_094
Store_0223,StoreType_2,StoreFormat_07,State_40,Region_4,Group_20,District_181,Market_094
Store_2290,StoreType_2,StoreFormat_07,State_40,Region_4,Group_20,District_168,Market_094
Store_9591,StoreType_2,StoreFormat_07,State_40,Region_4,Group_20,District_023,Market_094
Store_7307,StoreType_2,StoreFormat_45,State_46,Region_3,Group_07,District_008,Market_389
Store_1408,StoreType_2,StoreFormat_12,State_46,Region_3,Group_07,District_115,Market_184
Store_5595,StoreType_2,StoreFormat_18,State_23,Region_3,Group_08,District_027,Market_257
Store_9936,StoreType_2,StoreFormat_07,State_40,Region_4,Group_20,District_168,Market_094
Store_8118,StoreType_2,StoreFormat_35,State_46,Region_3,Group_07,District_115,Market_184
Store_2163,StoreType_2,StoreFormat_28,State_44,Region_4,Group_22,District_171,Market_269
Store_4409,StoreType_2,StoreFormat_28,State_44,Region_4,Group_22,District_171,Market_269
Store_2229,StoreType_2,StoreFormat_35,State_08,Region_3,Group_07,District_125,Market_245
Store_3408,StoreType_2,StoreFormat_07,State_40,Region_4,Group_20,District_181,Market_094
Store_4206,StoreType_2,StoreFormat_45,State_23,Region_3,Group_08,District_095,Market_048
Store_0606,StoreType_2,StoreFormat_07,State_12,Region_3,Group_06,District_067,Market_183
Store_7045,StoreType_5,StoreFormat_16,State_42,Region_4,Group_16,District_161,Market_140
Store_9199,StoreType_2,StoreFormat_28,State_28,Region_3,Group_08,District_123,Market_248
Store_3907,StoreType_2,StoreFormat_18,State_09,Region_3,Group_06,District_081,Market_324
Store_6696,StoreType_2,StoreFormat_07,State_40,Region_4,Group_20,District_132,Market_094
