Evidence_ID (PK),Incident_ID,Merchandise_Evidence_DPCI,Evidence_Quantity,Evidence_Retail_Price
1984,Incident_266,001-11-1056,1,29.99
1985,Incident_266,001-11-4603,1,29.99
1986,Incident_266,001-11-0696,1,39.99
1987,Incident_266,001-11-0313,1,2.99
1988,Incident_266,007-29-0153,3,8.29
1989,Incident_266,007-29-1993,3,7.99
1990,Incident_055,037-65-0006,1,18.99
1991,Incident_055,031-65-0366,1,24
1992,Incident_055,031-65-0209,1,22
1993,Incident_055,014-63-3730,1,10
1994,Incident_055,011-31-8830,1,20
1995,Incident_055,052-66-5160,1,12.99
1996,Incident_055,009-64-0203,1,69.99
1997,Incident_055,021-65-1758,1,39.99
1998,Incident_141,086-35-0833,1,99.99
1999,Incident_141,018-43-5565,4,5.89
2000,Incident_141,018-43-5851,3,6.49
2001,Incident_141,009-66-1672,1,34.99
2002,Incident_141,002-49-5861,9,6.99
2003,Incident_141,002-49-2282,1,119.99
2004,Incident_185,086-35-0589,1,99.99
2005,Incident_185,023-64-1392,1,69.99
2006,Incident_185,070-48-5039,1,2.49
2007,Incident_185,002-66-0097,1,25
2008,Incident_185,002-45-6355,1,35
2009,Incident_428,035-45-0753,1,18
2010,Incident_428,014-09-6767,1,25
2011,Incident_428,014-09-3635,1,25
2012,Incident_428,011-65-3236,1,19.99
2013,Incident_045,002-49-6290,2,14.99
2014,Incident_045,002-49-2282,1,119.99
2015,Incident_045,002-49-0967,1,29.99
2016,Incident_045,002-49-0040,1,44.99
2017,Incident_045,002-49-1068,1,54.99
2018,Incident_045,002-49-0105,1,29.99
2019,Incident_135,002-49-8371,2,24.99
2020,Incident_135,002-49-1120,2,24.99
2021,Incident_135,002-49-2750,2,29.99
2022,Incident_135,002-49-0100,3,24.99
2023,Incident_030,044-65-5719,1,25
2024,Incident_030,014-63-2798,1,14
2025,Incident_030,014-63-2399,1,14
2026,Incident_030,018-43-1204,1,5.29
2027,Incident_030,001-11-3277,1,39.99
2028,Incident_030,012-25-2371,1,31.49
2029,Incident_030,069-11-4115,1,15.99
2030,Incident_030,069-11-3283,1,16.99
2031,Incident_030,013-35-1257,1,9.99
2032,Incident_030,111-66-2801,1,29.95
2033,Incident_086,131-49-3787,1,9.99
2034,Incident_086,131-49-0484,1,17.99
2035,Incident_086,014-63-0230,1,8
2036,Incident_086,005-05-1201,1,5.99
2037,Incident_086,005-05-0108,1,6.99
2038,Incident_086,115-65-0497,1,4.99
2039,Incident_346,003-66-0219,1,17.49
2040,Incident_346,013-65-1101,1,20
2041,Incident_346,037-11-4569,1,24.99
2042,Incident_346,052-66-0345,1,12.99
2043,Incident_346,052-66-6462,1,12.99
2044,Incident_346,052-66-6359,1,12.99
2045,Incident_346,066-31-5161,1,29.99
2046,Incident_346,001-11-1570,1,23.99
2047,Incident_346,002-49-0105,1,29.99
2048,Incident_346,042-71-8314,1,19.99
2049,Incident_346,042-71-0122,1,49.99
2050,Incident_351,031-39-2727,2,45
2051,Incident_277,044-66-0673,1,30
2052,Incident_277,059-49-5715,1,6
2053,Incident_277,059-49-4444,1,7
2054,Incident_277,059-49-5428,1,6
2055,Incident_277,002-65-7077,1,22
2056,Incident_277,002-66-3316,1,25
2057,Incident_277,002-48-4887,1,20
2058,Incident_277,002-48-2095,1,20
2059,Incident_432,049-11-3002,1,42.99
2060,Incident_432,037-11-6268,1,13.99
2061,Incident_432,037-64-5630,1,14.99
2062,Incident_444,021-24-6775,1,279.99
2063,Incident_250,021-51-0691,1,16
2064,Incident_250,013-64-0129,1,10
2065,Incident_241,,0,0
2066,Incident_295,001-11-1415,1,7.99
2067,Incident_295,070-51-8735,1,2.99
2068,Incident_295,070-24-5786,1,2.39
2069,Incident_195,001-48-1777,1,29.99
2070,Incident_195,001-48-1404,1,29.99
2071,Incident_195,021-51-2422,1,25
2072,Incident_195,003-66-0992,1,17.49
2073,Incident_195,044-25-1287,1,28
2074,Incident_195,044-25-1096,1,30
2075,Incident_195,013-65-5052,1,20
2076,Incident_195,052-66-1471,1,12.99
2077,Incident_195,052-66-6561,1,12.99
2078,Incident_195,052-66-5352,1,12.99
2079,Incident_195,057-35-5754,1,25
2080,Incident_195,008-51-5428,1,28
2081,Incident_195,008-66-6477,1,29.99
2082,Incident_195,008-11-3382,1,30
2083,Incident_195,002-51-5024,1,18
2084,Incident_195,002-35-4944,1,26
2085,Incident_204,002-49-4369,3,9.99
2086,Incident_204,002-49-7138,4,3.99
2087,Incident_204,002-49-6671,1,24.99
2088,Incident_204,002-49-7285,3,29.99
2089,Incident_204,002-49-5610,1,24.99
2090,Incident_204,002-49-5861,3,6.99
2091,Incident_204,002-49-0036,1,69.99
2092,Incident_204,002-49-0696,11,3.49
2093,Incident_204,002-49-0711,1,29.99
2094,Incident_204,002-49-0111,2,29.99
2095,Incident_204,002-49-0787,2,29.99
2096,Incident_204,002-49-1206,1,2.99
2097,Incident_204,002-49-1386,1,14.99
2098,Incident_204,002-49-1651,2,49.99
2099,Incident_204,002-49-0367,3,14.99
2100,Incident_204,002-49-0100,1,24.99
2101,Incident_374,066-31-1024,1,12.99
2102,Incident_374,066-31-5248,1,34.99
2103,Incident_374,066-31-3098,1,12.99
2104,Incident_374,066-31-1721,1,12.99
2105,Incident_374,007-49-5186,1,25
2106,Incident_374,007-07-8135,1,20
2107,Incident_374,007-07-1139,1,22
2108,Incident_122,001-31-1234,1,12.99
2109,Incident_122,097-51-5435,1,19.99
2110,Incident_122,097-64-2782,1,17
2111,Incident_122,097-49-4185,1,10.49
2112,Incident_122,097-49-0392,1,10.5
2113,Incident_122,037-31-0862,1,30
2114,Incident_122,037-31-0719,1,30
2115,Incident_122,049-09-2576,1,24.99
2116,Incident_122,049-09-8809,1,24.99
2117,Incident_122,059-65-2100,1,5.1
2118,Incident_122,059-65-0739,1,6.6
2119,Incident_122,059-65-2119,1,16
2120,Incident_122,059-65-3277,1,18
2121,Incident_122,059-65-2577,1,22
2122,Incident_122,083-51-0995,1,14
2123,Incident_122,083-51-8004,1,15
2124,Incident_122,083-51-3365,1,15
2125,Incident_122,057-49-7157,1,11
2126,Incident_122,057-25-4154,1,48
2127,Incident_122,057-09-0948,1,45
2128,Incident_122,013-31-2099,1,16.99
2129,Incident_122,013-25-4302,1,20
2130,Incident_122,013-25-2316,1,20
2131,Incident_122,013-25-0606,1,20
2132,Incident_122,013-25-1626,1,20
2133,Incident_122,013-25-0484,1,20
2134,Incident_122,007-24-1730,1,18
2135,Incident_122,111-66-0306,1,29.95
2136,Incident_122,111-66-1223,1,29.95
2137,Incident_122,111-66-2801,1,29.95
2138,Incident_122,002-48-2700,1,20
2139,Incident_076,,2,0
2140,Incident_076,,2,500
2141,Incident_076,,2,500
2142,Incident_076,,4,1000
2143,Incident_130,002-49-2282,2,119.99
2144,Incident_130,002-49-1143,1,34.99
2145,Incident_130,002-49-1318,10,14.99
2146,Incident_130,002-49-0367,8,14.99
2147,Incident_209,010-45-0876,1,7
2148,Incident_209,023-51-3497,1,469.99
2149,Incident_215,052-51-0948,1,39.99
2150,Incident_215,003-35-3227,1,10
2151,Incident_215,018-65-5024,1,2.99
2152,Incident_215,018-65-4992,1,10.99
2153,Incident_215,018-65-6068,1,2.99
2154,Incident_215,018-35-4654,1,5.49
2155,Incident_215,018-43-7702,1,1.99
2156,Incident_215,020-43-2115,1,2.99
2157,Incident_215,020-08-0714,1,5.49
2158,Incident_215,020-08-0825,1,1.99
2159,Incident_215,020-08-3907,1,5.49
2160,Incident_215,020-08-2100,1,3.24
2161,Incident_215,002-11-2838,1,3.99
2162,Incident_215,002-43-9695,2,4.99
2163,Incident_215,002-43-7771,1,5.99
2164,Incident_215,002-43-0954,1,9.99
2165,Incident_215,069-31-4465,1,13.99
2166,Incident_215,089-64-3306,1,7.49
2167,Incident_041,001-35-4376,1,21.99
2168,Incident_041,001-35-5477,1,21.99
2169,Incident_041,001-48-0375,1,29.99
2170,Incident_041,031-45-7854,1,32
2171,Incident_041,031-45-8210,1,32
2172,Incident_041,031-43-2549,1,40
2173,Incident_041,031-43-2259,1,40
2174,Incident_041,018-43-1204,2,5.29
2175,Incident_041,012-25-7634,1,19.99
2176,Incident_041,057-49-0488,1,22
2177,Incident_041,008-51-2335,1,18
2178,Incident_041,008-11-1450,1,30
2179,Incident_041,002-05-5888,1,18
2180,Incident_071,002-49-5931,4,24.99
2181,Incident_071,002-49-8371,4,24.99
2182,Incident_071,002-49-1672,2,14.99
2183,Incident_071,002-49-1143,4,34.99
2184,Incident_071,002-49-0341,2,14.99
2185,Incident_071,002-49-0100,4,24.99
2186,Incident_071,002-49-0001,2,14.99
2187,Incident_134,086-24-3091,1,19.99
2188,Incident_134,052-31-0897,1,4.99
2189,Incident_134,052-43-1004,1,5.79
2190,Incident_134,052-43-5799,1,2.59
2191,Incident_134,003-31-6394,1,1.5
2192,Incident_134,003-65-0322,1,2
2193,Incident_134,018-65-7453,1,3.69
2194,Incident_134,018-35-2906,1,2.79
2195,Incident_134,023-31-2913,1,5.99
2196,Incident_134,085-55-0215,1,10
2197,Incident_134,089-35-3514,1,7.5
2198,Incident_134,089-66-2117,1,10.39
2199,Incident_134,009-35-1096,1,18.99
2200,Incident_134,020-08-2204,1,1.04
2201,Incident_134,001-65-5195,1,62.99
2202,Incident_134,001-65-7081,2,49.99
2203,Incident_134,002-31-4077,1,19.99
2204,Incident_134,002-25-0014,1,14.99
2205,Incident_134,002-24-5519,1,49.99
2206,Incident_134,111-25-6872,1,11
2207,Incident_134,042-31-4937,1,99.99
2208,Incident_134,019-35-2757,1,2
2209,Incident_134,070-45-4993,1,0.99
2210,Incident_080,002-49-0759,1,24.99
2211,Incident_080,002-49-1015,1,24.99
2212,Incident_080,002-49-2078,1,24.99
2213,Incident_080,002-49-0074,1,24.99
2214,Incident_080,002-49-0001,1,12.99
2215,Incident_388,059-49-4459,1,5
2216,Incident_388,059-49-4962,1,5
2217,Incident_388,059-49-7973,1,5
2218,Incident_388,059-49-1306,1,5
2219,Incident_388,059-49-3666,1,5
2220,Incident_388,059-49-5716,1,6
2221,Incident_388,059-49-2393,1,5
2222,Incident_388,059-49-5299,1,7
2223,Incident_388,059-49-1218,1,6
2224,Incident_388,059-49-2030,1,5
2225,Incident_388,054-65-5739,1,32.99
2226,Incident_388,013-35-3302,1,19.99
2227,Incident_388,013-35-0036,1,19.99
2228,Incident_388,013-35-1598,1,19.99
2229,Incident_431,010-45-3740,1,6.3
2230,Incident_431,010-45-0629,1,9
2231,Incident_431,052-63-6618,1,20
2232,Incident_431,003-31-1482,2,2
2233,Incident_431,003-31-1157,2,2
2234,Incident_431,003-31-0572,2,2
2235,Incident_431,003-43-2659,2,2
2236,Incident_431,003-43-0105,1,6
2237,Incident_431,003-43-3237,1,5
2238,Incident_431,003-43-0337,1,6
2239,Incident_431,003-43-2031,1,6
2240,Incident_431,003-43-1834,1,5
2241,Incident_431,089-25-4332,1,12.99
2242,Incident_431,089-25-0494,1,12.99
2243,Incident_431,089-25-0171,1,12.99
2244,Incident_431,059-45-0025,1,15
2245,Incident_431,059-45-3353,1,15
2246,Incident_431,007-51-3748,1,10.99
2247,Incident_431,007-65-0113,1,9.99
2248,Incident_431,007-45-0724,1,14.99
2249,Incident_431,007-29-6013,1,15
2250,Incident_431,007-29-3774,1,10
2251,Incident_431,007-29-2521,1,5
2252,Incident_431,012-35-1715,2,4.99
2253,Incident_431,012-35-3364,1,10.29
2254,Incident_431,002-31-2594,1,19.99
2255,Incident_431,002-31-0043,1,9.99
2256,Incident_431,002-43-5086,1,17.99
2257,Incident_431,002-25-2982,1,11.99
2258,Incident_431,002-25-7077,1,8.39
2259,Incident_431,002-25-3127,1,14.99
2260,Incident_431,002-25-3521,1,14.99
2261,Incident_431,002-25-2788,1,9.99
2262,Incident_431,002-64-9758,1,7.99
2263,Incident_431,002-64-4378,1,16.49
2264,Incident_431,002-64-5381,1,9.99
2265,Incident_431,002-64-1498,1,6.39
2266,Incident_431,002-05-5764,1,7.19
2267,Incident_431,002-05-4002,1,19.99
2268,Incident_431,002-05-1822,1,7.99
2269,Incident_431,002-07-5758,1,20.99
2270,Incident_431,002-07-4131,1,10.99
2271,Incident_431,111-25-0363,1,22
2272,Incident_431,013-35-1809,1,13
2273,Incident_431,008-31-2206,1,89.99
2274,Incident_431,008-31-1739,2,2.79
2275,Incident_431,008-31-1741,1,8.99
2276,Incident_431,008-45-9573,1,16.99
2277,Incident_431,013-51-0073,1,10
2278,Incident_431,013-51-2903,1,10.5
2279,Incident_431,013-51-0058,1,18
2280,Incident_431,013-35-1542,1,7.99
2281,Incident_431,013-25-1738,1,15
2282,Incident_431,013-42-5715,1,10
2283,Incident_431,096-31-7560,1,3.89
2284,Incident_079,131-11-8064,1,1.99
2285,Incident_079,131-11-5650,1,1.99
2286,Incident_079,131-11-7899,4,2.99
2287,Incident_079,131-11-0694,4,3.99
2288,Incident_079,131-11-0648,2,3.99
2289,Incident_079,131-25-7682,1,4.59
2290,Incident_079,014-31-3129,1,9.99
2291,Incident_079,014-31-0185,1,9.99
2292,Incident_079,014-31-0007,1,4.99
2293,Incident_079,014-66-5312,1,12.99
2294,Incident_079,014-66-0672,1,5.99
2295,Incident_079,014-66-2374,1,5.99
2296,Incident_079,014-66-2754,1,12.99
2297,Incident_079,014-24-7213,1,7.99
2298,Incident_079,014-24-0501,1,8.99
2299,Incident_079,014-24-0793,1,8.99
2300,Incident_079,014-24-1131,1,10.99
2301,Incident_079,014-24-1916,1,7.49
2302,Incident_079,014-24-0767,1,7.99
2303,Incident_079,014-05-5920,1,10
2304,Incident_079,014-05-2809,1,6
2305,Incident_079,014-05-0826,2,6
2306,Incident_079,014-05-1606,2,5
2307,Incident_079,014-05-0027,1,7
2308,Incident_079,014-05-1453,1,7
2309,Incident_079,014-02-1047,1,16.39
2310,Incident_079,014-42-4740,1,8
2311,Incident_079,014-42-3915,1,12
2312,Incident_079,014-42-2521,1,8.99
2313,Incident_079,014-42-2536,1,8
2314,Incident_079,014-42-0034,1,8.99
2315,Incident_079,014-42-2229,1,6
2316,Incident_079,014-42-0117,1,8
2317,Incident_079,002-49-0697,1,24.99
2318,Incident_079,002-49-2282,1,119.99
2319,Incident_079,002-49-1244,1,44.99
2320,Incident_079,002-49-1015,1,24.99
2321,Incident_079,002-49-1342,1,29.99
2322,Incident_079,002-49-2078,1,24.99
2323,Incident_079,002-49-1319,1,44.99
2324,Incident_058,002-49-1393,1,39.99
2325,Incident_058,002-49-2496,1,44.99
2326,Incident_058,002-49-0095,1,59.99
2327,Incident_058,008-51-1908,1,11.99
2328,Incident_058,008-51-1039,1,11.99
2329,Incident_058,008-35-0966,1,4.49
2330,Incident_058,008-24-1539,1,42.99
2331,Incident_118,001-31-5487,1,12.99
2332,Incident_118,021-31-2714,1,5
2333,Incident_118,059-49-3129,1,6
2334,Incident_118,059-49-2656,1,5
2335,Incident_118,059-49-3565,1,6
2336,Incident_118,059-49-5315,1,6
2337,Incident_118,059-49-4130,1,6
2338,Incident_118,097-49-1552,1,15
2339,Incident_118,025-31-2340,1,20
2340,Incident_118,039-48-4526,1,49.99
2341,Incident_118,046-35-6484,1,8
2342,Incident_118,022-49-7935,1,20.99
2343,Incident_118,057-35-6289,1,32
2344,Incident_118,050-35-7617,1,8.99
2345,Incident_118,050-35-1057,1,8.99
2346,Incident_118,050-35-5317,1,8.99
2347,Incident_118,050-35-0883,1,8.99
2348,Incident_173,001-31-5487,1,12.99
2349,Incident_173,021-31-2714,1,5
2350,Incident_173,059-49-3129,1,6
2351,Incident_173,059-49-2656,1,5
2352,Incident_173,059-49-3565,1,6
2353,Incident_173,059-49-5315,1,6
2354,Incident_173,059-49-4130,1,6
2355,Incident_173,097-49-1552,1,15
2356,Incident_173,025-31-2340,1,20
2357,Incident_173,039-48-4526,1,49.99
2358,Incident_173,046-35-6484,1,8
2359,Incident_173,022-49-7935,1,20.99
2360,Incident_173,057-35-6289,1,32
2361,Incident_173,050-35-7617,1,8.99
2362,Incident_173,050-35-1057,1,8.99
2363,Incident_173,050-35-0883,1,8.99
2364,Incident_137,044-31-2868,1,10
2365,Incident_137,044-31-3470,1,10
2366,Incident_137,044-66-0907,1,27.99
2367,Incident_137,041-31-0298,1,35
2368,Incident_137,025-24-0094,1,9
2369,Incident_137,039-64-0480,1,14.99
2370,Incident_137,046-35-2380,1,7
2371,Incident_137,046-66-4635,1,11
2372,Incident_137,131-11-3353,2,2.99
2373,Incident_137,131-11-7899,2,2.99
2374,Incident_137,131-11-6604,1,3.99
2375,Incident_137,131-11-0923,1,3.99
2376,Incident_137,131-11-4389,2,2.99
2377,Incident_137,131-11-1891,1,3.99
2378,Incident_137,131-11-0184,2,2.99
2379,Incident_137,131-11-0184,2,3.99
2380,Incident_137,014-31-9216,1,11.49
2381,Incident_137,014-31-4510,1,8.99
2382,Incident_137,014-31-4026,1,7.49
2383,Incident_137,014-31-1503,1,14.99
2384,Incident_137,014-31-1361,1,9.99
2385,Incident_137,014-31-1724,1,14.99
2386,Incident_137,014-65-6646,1,4.49
2387,Incident_137,014-65-0425,1,5.09
2388,Incident_137,014-65-0887,1,8.79
2389,Incident_137,014-65-0828,1,8.79
2390,Incident_137,014-66-6917,1,7.99
2391,Incident_137,014-66-2953,1,6.99
2392,Incident_137,014-66-3558,1,12.99
2393,Incident_137,014-66-0746,1,7.99
2394,Incident_137,014-66-1686,1,7.99
2395,Incident_137,014-66-2496,1,6.99
2396,Incident_137,014-24-3145,5,9.59
2397,Incident_137,014-24-3968,1,8.99
2398,Incident_137,014-24-9441,2,7.99
2399,Incident_137,014-24-0597,1,7.99
2400,Incident_137,014-24-2563,1,8.99
2401,Incident_137,014-24-2219,2,6.99
2402,Incident_137,014-24-6376,2,8.99
2403,Incident_137,014-24-6135,1,6.99
2404,Incident_137,014-24-2939,2,9.99
2405,Incident_137,014-43-4993,1,5.49
2406,Incident_137,014-43-1329,1,7.09
2407,Incident_137,014-64-5713,1,4.34
2408,Incident_137,014-64-1243,1,9.99
2409,Incident_137,014-64-0265,2,14.99
2410,Incident_137,014-02-1740,1,19.99
2411,Incident_137,014-07-2992,1,2
2412,Incident_137,014-07-4724,1,2
2413,Incident_137,014-07-3071,1,2
2414,Incident_137,014-07-5048,1,6
2415,Incident_137,014-07-3770,1,6
2416,Incident_137,014-07-2115,1,6
2417,Incident_137,014-07-4163,1,6
2418,Incident_137,014-07-7571,1,2
2419,Incident_137,014-07-8726,3,6
2420,Incident_137,014-07-6082,2,5
2421,Incident_137,014-07-0365,1,3
2422,Incident_137,014-07-6779,1,2
2423,Incident_137,014-07-2515,3,6
2424,Incident_137,014-07-5398,1,6
2425,Incident_137,014-07-0057,1,5
2426,Incident_137,014-07-0699,1,6
2427,Incident_137,014-63-8049,1,14
2428,Incident_137,014-63-8910,1,10
2429,Incident_137,014-63-2744,1,16
2430,Incident_137,014-63-4170,3,16
2431,Incident_137,014-63-0282,1,14
2432,Incident_137,014-63-2514,1,10
2433,Incident_137,014-63-5044,1,20
2434,Incident_137,014-63-0367,1,14
2435,Incident_137,014-42-5321,1,10.24
2436,Incident_137,014-42-1934,2,18
2437,Incident_137,014-42-0161,1,10
2438,Incident_137,014-42-4905,2,17.99
2439,Incident_137,014-42-3586,1,14.99
2440,Incident_137,014-42-0008,3,15
2441,Incident_137,014-42-0004,3,15
2442,Incident_137,033-43-3598,1,5
2443,Incident_137,033-43-0726,1,15
2444,Incident_137,115-66-6677,1,5.99
2445,Incident_137,115-66-1839,1,7.49
2446,Incident_137,080-35-4106,1,4.99
2447,Incident_251,044-31-0102,1,5
2448,Incident_251,002-49-5931,5,24.99
2449,Incident_251,002-49-3813,2,24.99
2450,Incident_251,002-31-4637,1,5
2451,Incident_084,059-49-7102,1,6
2452,Incident_084,059-49-3414,1,6
2453,Incident_084,059-49-2623,1,6
2454,Incident_084,097-49-3383,1,17
2455,Incident_084,025-31-3654,1,18
2456,Incident_084,025-31-2340,1,20
2457,Incident_084,025-35-4751,1,12
2458,Incident_084,025-35-1223,1,12
2459,Incident_084,052-31-1663,1,7.19
2460,Incident_084,014-42-3926,1,14.99
2461,Incident_084,014-42-3586,1,14.99
2462,Incident_084,014-42-0008,1,15
2463,Incident_084,014-42-0004,1,15
2464,Incident_084,020-45-5847,1,3.49
2465,Incident_084,057-31-2266,1,16.99
2466,Incident_312,039-43-2735,1,32.99
2467,Incident_312,060-51-2273,1,5
2468,Incident_312,060-05-2563,1,6
2469,Incident_312,060-05-7460,1,8
2470,Incident_312,060-05-7233,2,14
2471,Incident_312,060-05-6237,1,12
2472,Incident_312,060-05-4946,1,8
2473,Incident_312,060-05-0298,2,8
2474,Incident_312,060-05-5781,2,8
2475,Incident_312,018-35-7764,1,12.99
2476,Incident_312,018-35-7715,1,3.29
2477,Incident_312,018-35-5874,1,4.99
2478,Incident_312,085-18-4201,1,74.99
2479,Incident_312,020-43-8210,1,3.89
2480,Incident_312,020-08-2100,1,5.49
2481,Incident_312,001-11-4053,1,16.99
2482,Incident_312,059-07-4333,1,2.69
2483,Incident_312,059-07-2185,1,2.69
2484,Incident_312,042-60-2767,1,34.99
2485,Incident_312,042-60-1208,1,69.99
2486,Incident_312,042-60-4994,1,49.99
2487,Incident_312,096-65-1899,1,2.39
2488,Incident_312,096-05-3166,1,2.99
2489,Incident_312,050-65-3393,1,16.99
2490,Incident_312,050-65-5285,1,15
2491,Incident_312,050-35-2100,1,8.99
2492,Incident_202,010-24-1460,1,5
2493,Incident_202,031-65-0488,1,24
2494,Incident_202,031-65-0280,1,24
2495,Incident_202,031-65-0231,1,24
2496,Incident_202,031-65-0365,1,24
2497,Incident_202,031-35-4317,1,16.8
2498,Incident_202,031-35-6198,1,16.8
2499,Incident_202,052-66-3372,1,12.99
2500,Incident_202,052-66-5135,1,12.99
2501,Incident_202,052-66-3975,2,12.99
2502,Incident_202,052-66-3676,1,12.99
2503,Incident_202,052-66-0535,1,12.99
2504,Incident_202,023-65-2782,2,109.99
2505,Incident_202,023-65-4425,1,89.99
2506,Incident_202,023-64-5038,2,37.99
2507,Incident_202,023-64-0351,1,39.99
2508,Incident_202,001-11-0432,1,49.99
2509,Incident_202,021-65-1758,2,31.99
2510,Incident_326,005-62-8328,1,14.99
2511,Incident_326,002-48-3668,1,99.99
2512,Incident_279,001-31-5485,1,12.99
2513,Incident_279,037-48-2047,1,14.99
2514,Incident_279,037-11-2767,1,26.99
2515,Incident_279,014-63-5529,1,10
2516,Incident_279,011-65-0126,1,14.99
2517,Incident_279,052-65-2389,1,12
2518,Incident_279,052-66-0037,1,12.99
2519,Incident_279,012-48-3898,1,18
2520,Incident_279,012-48-0042,1,16
2521,Incident_279,008-45-2641,1,38
2522,Incident_142,037-65-2428,2,51.98
2523,Incident_142,037-65-6051,1,25.99
2524,Incident_142,037-11-7381,1,13.99
2525,Incident_142,037-64-6145,1,14.99
2526,Incident_142,031-35-5112,1,15
2527,Incident_142,054-05-1607,1,25
2528,Incident_142,054-42-4154,1,25
2529,Incident_142,014-65-6046,1,30
2530,Incident_142,014-09-3377,1,34.99
2531,Incident_142,011-48-1168,1,13.49
2532,Incident_142,052-66-4760,1,6.49
2533,Incident_142,066-31-1227,1,19.99
2534,Incident_142,009-64-0181,1,54.99
2535,Incident_142,012-09-3487,1,21.99
2536,Incident_142,002-49-2872,2,4.49
2537,Incident_142,002-49-1319,1,44.99
2538,Incident_193,044-25-6476,1,17.5
2539,Incident_193,030-43-4444,1,11.2
2540,Incident_193,048-35-0391,1,8.4
2541,Incident_193,057-35-1434,1,30
2542,Incident_193,002-35-1675,1,20
2543,Incident_419,031-65-3316,1,16
2544,Incident_419,002-49-2189,1,9.99
2545,Incident_419,009-43-8135,1,20.49
2546,Incident_419,009-43-5735,1,8.99
2547,Incident_419,022-66-3762,1,54.99
2548,Incident_419,022-66-0249,1,12
2549,Incident_138,001-35-3945,1,15.39
2550,Incident_138,001-35-1069,1,19.99
2551,Incident_138,086-35-5039,1,59.99
2552,Incident_138,086-24-1608,1,79.99
2553,Incident_138,086-24-2576,1,49.99
2554,Incident_138,044-25-5289,1,22
2555,Incident_138,052-51-4901,1,39.99
2556,Incident_138,023-35-6727,1,99.99
2557,Incident_138,079-24-5234,1,15
2558,Incident_138,079-24-5996,1,15
2559,Incident_138,134-64-3758,1,10
2560,Incident_138,114-09-2394,1,17
2561,Incident_138,001-11-3283,1,53.99
2562,Incident_138,001-11-8052,2,7.49
